warning_id,record_id,molregno,warning_type,warning_class,warning_description,warning_country,warning_year,efo_term,efo_id,efo_id_for_warning_class
2955,1345001,267825,Withdrawn,hepatotoxicity,Hepatotoxicity,European Union; Portugal; Ireland; Australia; Canada,1998.0,Fulminant hepatitis,HP:0004787,EFO:0011052
2956,1343662,27419,Withdrawn,psychiatric toxicity,Psychiatric reaction and amnesia,France; United Kingdom; Argentina; Finland; Netherlands,1991.0,unipolar depression,EFO:0003761,EFO:0011059
2957,1700763,27105,Withdrawn,dermatological toxicity,potent photosensitizer capable of causing disabling skin disorders,United States,1974.0,skin disease,EFO:0000701,EFO:0011048
2958,1705817,316600,Withdrawn,dermatological toxicity,"Cataracts, Alopecia, lchthyosis",France; United States,1962.0,ichthyosis,MONDO:0019269,EFO:0011048
2959,1343693,666,Withdrawn,hepatotoxicity,"hepatic necrosis and failure, with a mean time to onset of 3 months.",Peru; United Kingdom; United States,1997.0,Hepatic necrosis,HP:0002605,EFO:0011052
2960,1701224,1377063,Withdrawn,misuse,Misuse and abuse,France,1979.0,substance abuse,MONDO:0002491,EFO:0011049
2961,1703624,27616,Withdrawn,hematological toxicity,Aplastic anemia,United Kingdom,1993.0,Aplastic anemia,HP:0001915,EFO:0011051
2962,1703401,2197427,Withdrawn,hematological toxicity,Aplastic anemia,United Kingdom,1993.0,Aplastic anemia,HP:0001915,EFO:0011051
2963,1343560,43952,Withdrawn,,,United States,1977.0,adverse effect,EFO:0009658,
2964,1702081,1377851,Withdrawn,neurotoxicity,"Depression, anxiety, sleep disorders, tremor (shaking) and tardive dyskinesia",European Union; Spain,2005.0,Tremor,HP:0001337,EFO:0011057
2965,1702298,644928,Withdrawn,hematological toxicity,cardia arrhythmias; risk of blood dyscrasias,Germany; Hungary,1980.0,hematologic disease,EFO:0005803,EFO:0011051
2966,1702154,1532522,Withdrawn,hepatotoxicity,"Guillan-Barre Syndrome, hepatotoxicity",Worldwide,1983.0,hepatotoxicity,EFO:0011052,EFO:0011052
2967,1699307,2197274,Withdrawn,immune system toxicity,Anaphylactic reactions and non_fatal allergic reactions,Germany; United States; United Kingdom; Spain,1983.0,non-allergic anaphylaxis,EFO:0020918,EFO:0011053
2969,1344245,940358,Withdrawn,cardiotoxicity,"Cardiovascular ischemic events occurring in Zelnorm-treated patients included myocardial infarction, stroke, and unstable angina pectoris",Canada,2007.0,angina unstable,EFO:0020925,EFO:1001482
2970,1344245,940358,Withdrawn,cardiotoxicity,"Cardiovascular ischemic events occurring in Zelnorm-treated patients included myocardial infarction, stroke, and unstable angina pectoris",Canada,2007.0,myocardial infarction,EFO:0000612,EFO:1001482
2971,1344245,940358,Withdrawn,cardiotoxicity,"Risk for heart attack, stroke, and unstable angina",United States,2007.0,stroke,EFO:0000712,EFO:1001482
2972,1343402,674730,Withdrawn,hepatotoxicity,Hepatotoxicity,Philippines; United States; European Union,1999.0,drug-induced liver injury,EFO:0004228,EFO:0011052
2973,1343402,674730,Withdrawn,hepatotoxicity,Hepatotoxicity,Philippines; United States; European Union,1999.0,hepatotoxicity,EFO:0011052,EFO:0011052
2975,1344518,431376,Withdrawn,hepatotoxicity,Serious drug-induced liver injury,Canada,2020.0,drug-induced liver injury,EFO:0004228,EFO:0011052
2976,1344855,27340,Withdrawn,hematological toxicity,"Bone marrow depression (anemia, thrombocytopenia, and granulocytopenia temporally associated with treatment). Bone marrow toxicities may present as either reversible bone marrow depression, which was dose-related and responsive to drug withdrawal, or as aplastic anemia, which was not dose-related, irreversible, and associated with a high mortality",United States,2012.0,myelosuppression,EFO:0007053,EFO:0011051
2977,1344303,674546,Withdrawn,cardiotoxicity,Cardiovascular,Germany; Venezuela,1967.0,cardiovascular disease,EFO:0000319,EFO:1001482
2978,1343943,674449,Withdrawn,hepatotoxicity,Liver toxicity; Serious liver injury leading to liver transplant; Death,United States; European Union,2006.0,hepatotoxicity,EFO:0011052,EFO:0011052
2979,1699323,150722,Withdrawn,dermatological toxicity,Vasculitis; Rash,United Kingdom,1979.0,exanthem,EFO:1000697,EFO:0011048
2981,1702218,2366,Withdrawn,misuse,Self-Poisonings,Norway,1980.0,poisoning,EFO:0008546,EFO:0011049
2982,1703184,1378211,Withdrawn,misuse,Self-Poisonings,Norway,1980.0,poisoning,EFO:0008546,EFO:0011049
2983,1706330,65605,Withdrawn,cardiotoxicity,Fatal arrhythmia; Drug Interaction,Malaysia; Singapore; Armenia; United Arab Emirates; Brunei; Mauritius; Bhutan; Tanzania; Spain; Chile; Argentina; Philippines; United States; South Africa,1998.0,cardiac arrhythmia,EFO:0004269,EFO:1001482
2984,1700652,219327,Withdrawn,hepatotoxicity,Liver necrosis; Photosensitivity; Animal carcinogenicity,Germany; United States; United Kingdom; Spain,1982.0,hepatotoxicity,EFO:0011052,EFO:0011052
2987,1344637,557741,Withdrawn,cardiotoxicity,Fatal arrhythmia,Armenia; Brunei; Mauritius; Bhutan; United Kingdom; Philippines; United States; Oman; Canada,2000.0,cardiac arrhythmia,EFO:0004269,EFO:1001482
2988,1700343,1376406,Withdrawn,hepatotoxicity,Hepatotoxicity,United Kingdom,1982.0,hepatotoxicity,EFO:0011052,EFO:0011052
2989,1706201,11685,Withdrawn,hepatotoxicity,Hepatotoxicity,France,1987.0,drug-induced liver injury,EFO:0004228,EFO:0011052
2990,1706201,11685,Withdrawn,hepatotoxicity,Hepatotoxicity,France,1987.0,hepatotoxicity,EFO:0011052,EFO:0011052
2993,1344779,1671238,Withdrawn,hepatotoxicity,Severe hepatitis and liver failure (some requiring transplantation); Hepatic Failure; Off-Label Abuse,United States; Saudi Arabia,1998.0,Hepatic failure,HP:0001399,EFO:0011052
2994,1703509,316539,Withdrawn,cardiotoxicity,risk of serious neurological and cardiac side effects in patients when buflomedil is used normally,France; European Union; Madagascar; Brazil,2011.0,Tachycardia,HP:0001649,EFO:1001482
2995,1703509,316539,Withdrawn,vascular toxicity,"Serious nervous (convulsions, myoclonia and status epilepticus) and cardiac (tachycardia, hypotension, ventricular rhythm disorders and cardiac arrest) events especially in accidental overdose or voluntary overdose",France; European Union; Madagascar; Brazil,2011.0,hypotension,EFO:0005251,EFO:0011062
2996,1703509,316539,Withdrawn,misuse,"Low efficacy and with regards to a risk of serious side- effects linked to neurological and cardiac misuse (non- compliance with the indication, contraindications, dosage, and monitoring of renal function) and the therapeutic range is narrow; Severe and sometimes fatal cardiovascular and neurological risks related to drug overdose; Serious nervous (convulsions, myoclonia and status epilepticus) and cardiac (tachycardia, hypotension, ventricular rhythm disorders and cardiac arrest) events especially in accidental overdose or voluntary overdose",France; European Union; Madagascar; Brazil,2011.0,overdose,EFO:0020911,EFO:0011049
2997,1703509,316539,Withdrawn,cardiotoxicity,"Serious nervous (convulsions, myoclonia and status epilepticus) and cardiac (tachycardia, hypotension, ventricular rhythm disorders and cardiac arrest) events especially in accidental overdose or voluntary overdose",France; European Union; Madagascar; Brazil,2011.0,ventricular tachycardia,EFO:0005306,EFO:1001482
2998,1701128,1631832,Withdrawn,dermatological toxicity,Dermatologic Toxicity; Psychiatric Reaction,United States,1964.0,dermatological toxicity,EFO:0011048,EFO:0011048
2999,1705412,1121342,Withdrawn,hepatotoxicity,reports of serious liver dysfunction particularly on long-term treatment and when the drug was administered with anti-inflammatory agents and corticosteroids,Peru; Spain,1998.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3001,1344727,675481,Withdrawn,,Serious side effects,Mexico; European Union; Ireland; Ukraine; United Kingdom; United States; Canada; Switzerland,2009.0,adverse effect,EFO:0009658,
3002,1702396,351701,Withdrawn,,Not safe for use in asthma,Timor-Leste,2005.0,,,
3003,1344296,4193,Withdrawn,teratogenicity,Risk for birth defects,France; United States,1989.0,,,EFO:0009880
3004,1703786,1249052,Withdrawn,hepatotoxicity,Jaundice; Elevated Hepatic Enzymes,United States; United Kingdom,1970.0,Jaundice,HP:0000952,EFO:0011052
3005,1702722,418438,Withdrawn,hepatotoxicity,Hepatotoxicity,France,1990.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3006,1702313,1248678,Withdrawn,,Increased mortality at higher doses; increased hospitalizations,United States; United Kingdom,1993.0,hospitalisation,EFO:0020922,
3007,2792189,418485,Withdrawn,hepatotoxicity,Risk of serious liver injury,European Union,2018.0,hepatotoxicity,EFO:0011052,EFO:0011052
3008,1699932,16599,Withdrawn,gastrointestinal toxicity,Animal Carcinogenicity (rodent); Gastrointestinal Toxicity,Germany; Worldwide; Spain; United Kingdom,1983.0,gastrointestinal toxicity,EFO:0011050,EFO:0011050
3009,1699932,16599,Withdrawn,gastrointestinal toxicity,"serious adverse gastrointestinal reactions; tumours in a carcinogenicity study
undertaken in rats",Germany; Worldwide; Spain; United Kingdom,1983.0,digestive system disease,EFO:0000405,EFO:0011050
3010,1704964,1379509,Withdrawn,respiratory toxicity,"Severe adverse reactions including hypotension, arrhythmias, pulmonary oedema and renal disorders",Germany,1998.0,pulmonary edema,EFO:1001134,EFO:0011060
3011,2583297,1078515,Withdrawn,hepatotoxicity,Hepatotoxicity,France,1983.0,hepatotoxicity,EFO:0011052,EFO:0011052
3012,1706429,367314,Withdrawn,,Higher frequency of non-fatal but serious side effects,European Union,2013.0,adverse effect,EFO:0009658,
3013,1705329,424824,Withdrawn,hepatotoxicity,Serious liver-related adverse events,Canada; Australia; European Union,2007.0,hepatotoxicity,EFO:0011052,EFO:0011052
3015,1699726,27104,Withdrawn,dermatological toxicity,potent photosensitizer capable of causing disabling skin disorders,United States,1975.0,phototoxic dermatitis,EFO:1000753,EFO:0011048
3017,1704223,1677867,Withdrawn,neurotoxicity,Neuropsychiatric Reaction,United States,1970.0,Abnormality of higher mental function,HP:0011446,EFO:0011057
3018,1704223,1677867,Withdrawn,psychiatric toxicity,Neuropsychiatric Reaction,United States,1970.0,Abnormality of higher mental function,HP:0011446,EFO:0011059
3019,1703561,678116,Withdrawn,hepatotoxicity,Hepatotoxicity,United Kingdom,1990.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3020,1705385,2197674,Withdrawn,neurotoxicity,Risk of haemorrhagic stroke,Malaysia; Morocco; Ireland; Timor-Leste; Greece; Yemen; United Arab Emirates; Nigeria; Singapore; Denmark; United Kingdom; Saudi Arabia; Armenia; Sweden; Norway; France; Syrian Arab Republic; Nepal; Zimbabwe; United States; Ghana; Pakistan; Sri Lanka; Bahrain,1975.0,hemorrhagic stroke,EFO:0020921,EFO:0011057
3021,1696840,1381331,Withdrawn,,Lack of eficacy,European Union,2011.0,lack of efficacy,EFO:0020002,
3022,1703393,1078524,Withdrawn,neurotoxicity,Polyneuropathy,France; European Union; Germany,1987.0,polyneuropathy,EFO:0009562,EFO:0011057
3023,1700030,85553,Withdrawn,hepatotoxicity,Hepatoxicity and neonatal renal failure,Nigeria; Bhutan; Ireland,2005.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3024,1700030,85553,Withdrawn,hepatotoxicity,Hepatoxicity and neonatal renal failure,Nigeria; Bhutan; Ireland,2005.0,hepatotoxicity,EFO:0011052,EFO:0011052
3025,1703586,705835,Withdrawn,hepatotoxicity,Serious hypersensitive reactions; Hemolytic Anemia; Hepatotoxicity,Worldwide,1986.0,hepatotoxicity,EFO:0011052,EFO:0011052
3026,1343524,1672744,Withdrawn,hepatotoxicity,"Relatively common skin reactions; Jaundice; Hepatic failure; Blood dyscrasias (neutropenia, anemia, and thrombocytopenia)",United States,2009.0,hepatotoxicity,EFO:0011052,EFO:0011052
3027,1343524,1672744,Withdrawn,immune system toxicity,"Relatively common skin reactions; Jaundice; Hepatic failure; Blood dyscrasias (neutropenia, anemia, and thrombocytopenia)",United States,2009.0,neutropenia,MONDO:0001475,EFO:0011053
3028,3589870,408583,Withdrawn,hepatotoxicity,associated with hepatitis and jaundice,United States,1973.0,Hepatitis,HP:0012115,EFO:0011052
3029,3589870,408583,Withdrawn,hepatotoxicity,associated with hepatitis and jaundice,United States,1973.0,hepatotoxicity,EFO:0011052,EFO:0011052
3030,1343724,193096,Withdrawn,hepatotoxicity,Hepatic toxicity,United States; United Kingdom; Canada,1997.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3031,1343650,249814,Withdrawn,cardiotoxicity,Risk for heart valve damage,United States; Canada,2007.0,heart valve disease,EFO:0009551,EFO:1001482
3032,1705547,1249056,Withdrawn,,Hepatotoxicity; Drug Interaction,United Kingdom,1966.0,drug interaction,EFO:0009878,
3033,2790934,94091,Withdrawn,vascular toxicity,Haemorrhagic stroke. Severe high blood pressure.,Australia; Bhutan; Timor-Leste; South Korea,2004.0,hypertension,EFO:0000537,EFO:0011062
3034,1701754,1320257,Withdrawn,neurotoxicity,Neuropsychiatric Reaction,France,1976.0,Abnormality of higher mental function,HP:0011446,EFO:0011057
3035,1705451,314827,Withdrawn,hepatotoxicity,Gastrointestinal Toxicity; Hepatotoxicity,Worldwide,1990.0,hepatotoxicity,EFO:0011052,EFO:0011052
3036,1697024,1380209,Withdrawn,dermatological toxicity,evidence of oculo-mucocutaneous syndrome,United Kingdom,1977.0,oculomucocutaneous syndrome,EFO:0020917,EFO:0011048
3037,1343061,99389,Withdrawn,misuse,"Dependence, withdrawal, abuse, and other undesirable effects",European Union; United Kingdom; Canada,2012.0,substance dependence,MONDO:0004938,EFO:0011049
3040,1702194,93930,Withdrawn,dermatological toxicity,Stevens-Johnson syndrome and fatalities,United States,1966.0,Stevens-Johnson syndrome,EFO:0004276,EFO:0011048
3043,1343728,22641,Withdrawn,cardiotoxicity,Reduction in serum HDL-C levels and partly because of possible QT interval prolongation or ventricular arrhythmias,United States,1995.0,Ventricular arrhythmia,HP:0004308,EFO:1001482
3044,2792057,685193,Withdrawn,cardiotoxicity,"Prolong the PR interval, widen the QRS complex, prolong the QT interval and therefore increase the risk of serious abnormal heart rhythms.",European Union; New Zealand; Canada; Iraq,2009.0,Prolonged QT interval,HP:0001657,EFO:1001482
3045,1344436,21697,Withdrawn,cardiotoxicity,Risk for heart attack and stroke,Bhutan; Ireland; United States; Worldwide; Canada,2004.0,stroke,EFO:0000712,EFO:1001482
3046,2790794,358192,Withdrawn,cardiotoxicity,Increased risk of heart attack and stroke,Indonesia; Egypt; Guatemala; Australia,2010.0,stroke,EFO:0000712,EFO:1001482
3051,1705552,1379765,Withdrawn,hematological toxicity,"hypoglycaemia, haemolytic anaemia, renal failure, hepatitis and anaphylactic reactions",Worldwide,1992.0,hemolytic anemia,EFO:0005558,EFO:0011051
3052,1705552,1379765,Withdrawn,hepatotoxicity,"hypoglycaemia, haemolytic anaemia, renal failure, hepatitis and anaphylactic reactions",Worldwide,1992.0,Hepatitis,HP:0012115,EFO:0011052
3053,1705552,1379765,Withdrawn,nephrotoxicity,"hypoglycaemia, haemolytic anaemia, renal failure, hepatitis and anaphylactic reactions",Worldwide,1992.0,kidney failure,EFO:1002048,EFO:0011056
3054,1706143,19569,Withdrawn,cardiotoxicity,Prolonged QT interval; ventricular tachycardia,Morocco; Singapore; France; Mauritius; Bhutan; Saudi Arabia; United States; Oman,1997.0,Prolonged QT interval,HP:0001657,EFO:1001482
3055,1706143,19569,Withdrawn,cardiotoxicity,Use of terfenadine products with certain other drugs or foods and in certain medical conditions is associated with the potential to result in rare and serious cardiac side effects primarily involving changes in heart rhythm,Morocco; Singapore; France; Mauritius; Bhutan; Saudi Arabia; United States; Oman,1997.0,drug interaction,EFO:0009878,EFO:1001482
3056,1702309,551160,Withdrawn,cardiotoxicity,Ventricular Tachycardia and Arrhythmia,Germany; United Kingdom; Spain,1991.0,ventricular tachycardia,EFO:0005306,EFO:1001482
3058,1701471,2819,Withdrawn,hepatotoxicity,Liver Toxicity and Death,France; United States; United Kingdom; Germany,1980.0,dead,PATO:0001422,EFO:0011052
3059,1699174,2084,Withdrawn,hepatotoxicity,Hepatic necrosis,Worldwide,1996.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3060,1699174,2084,Withdrawn,hepatotoxicity,Hepatic necrosis,Worldwide,1996.0,hepatotoxicity,EFO:0011052,EFO:0011052
3062,1705817,316600,Withdrawn,dermatological toxicity,"Cataracts, Alopecia, lchthyosis",France; United States,1962.0,alopecia,MONDO:0004907,EFO:0011048
3063,1343693,666,Withdrawn,hepatotoxicity,"hepatic necrosis and failure, with a mean time to onset of 3 months.",Peru; United Kingdom; United States,1997.0,Hepatic failure,HP:0001399,EFO:0011052
3064,1343693,666,Withdrawn,hepatotoxicity,"hepatic necrosis and failure, with a mean time to onset of 3 months.",Peru; United Kingdom; United States,1997.0,hepatotoxicity,EFO:0011052,EFO:0011052
3067,1699368,16088,Withdrawn,psychiatric toxicity,"Psychiatric effects, especially depression",European Union,2008.0,unipolar depression,EFO:0003761,EFO:0011059
3068,1343486,67010,Withdrawn,dermatological toxicity,"associated with increased risk of serious cardiovascular events and an increased risk of serious skin reactions (e.g., toxic epidermal necrolysis, Stevens-Johnson syndrome, erythema multiforme) compared to other nonsteroidal anti-inflammatory drugs",United States; New Zealand; Bhutan; Canada,2005.0,erythema multiforme,EFO:1000694,EFO:0011048
3069,1702298,644928,Withdrawn,cardiotoxicity,cardia arrhythmias; risk of blood dyscrasias,Germany; Hungary,1980.0,cardiac arrhythmia,EFO:0004269,EFO:1001482
3070,1702154,1532522,Withdrawn,hepatotoxicity,"Guillan-Barre Syndrome, hepatotoxicity",Worldwide,1983.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3071,1343774,93117,Withdrawn,musculoskeletal toxicity,"Flank pain, decreased kidney function",United States; United Kingdom; Spain,1987.0,Flank pain,HP:0030157,EFO:0011055
3072,1343774,93117,Withdrawn,nephrotoxicity,"Flank pain, decreased kidney function",United States; United Kingdom; Spain,1987.0,Flank pain,HP:0030157,EFO:0011056
3073,1695992,1380168,Withdrawn,cardiotoxicity,"Life-threatening adverse events , mortality (inc. included shortness of breath, low blood pressure, and cardiopulmonary arrest)",United States,2005.0,cardiac arrest,EFO:0009492,EFO:1001482
3074,1695992,1380168,Withdrawn,vascular toxicity,"Life-threatening adverse events , mortality (inc. included shortness of breath, low blood pressure, and cardiopulmonary arrest)",United States,2005.0,hypotension,EFO:0005251,EFO:0011062
3077,1344573,230249,Withdrawn,misuse,"Increased risk of abuse or addiction, intoxication and events related to psychomotor impairment",European Union,2007.0,substance abuse,MONDO:0002491,EFO:0011049
3078,1344573,230249,Withdrawn,misuse,"Increased risk of abuse or addiction, intoxication and events related to psychomotor impairment",European Union,2007.0,substance dependence,MONDO:0004938,EFO:0011049
3079,2793998,403465,Withdrawn,musculoskeletal toxicity,"Severe muscle damage. Combination of cerivastatin and another cholesterol lowering drug, gemfibrozil, has caused severe damage to muscle in some patients. The damage can be in the form of rhabdomyolysis where there is breakdown of muscle cells and release of myoglobin which in turn can lead to kidney damage",Canada; Australia,2001.0,rhabdomyolysis,EFO:0003867,EFO:0011055
3081,1344927,674665,Withdrawn,hepatotoxicity,Hepatotoxicity; Steven-Johnson Syndrome; Toxic Epidermal Necrolysis,United Arab Emirates; Singapore; France; Germany; European Union; Portugal; Zimbabwe; Japan; Saudi Arabia; United States; South Africa; Pakistan,1996.0,hepatotoxicity,EFO:0011052,EFO:0011052
3082,1344927,674665,Withdrawn,dermatological toxicity,"Toxic epidermal necrolysis (TEN), Stevens-Johnson syndrome and Erythema multiforme majus",United Arab Emirates; Singapore; France; Germany; European Union; Portugal; Zimbabwe; Japan; Saudi Arabia; United States; South Africa; Pakistan,1996.0,Stevens-Johnson syndrome,EFO:0004276,EFO:0011048
3083,1344303,674546,Withdrawn,cardiotoxicity,cases of pulmonary hypertension led to its withdrawal in several countries,Germany; Venezuela,1967.0,pulmonary arterial hypertension,EFO:0001361,EFO:1001482
3084,1702823,128555,Withdrawn,hematological toxicity,Hemolytic Anemia,France; Spain; Germany; Switzerland,1985.0,hemolytic anemia,EFO:0005558,EFO:0011051
3085,2583196,88648,Withdrawn,dermatological toxicity,potent photosensitizers and can cause disabling skin disorders,United States,1975.0,phototoxic dermatitis,EFO:1000753,EFO:0011048
3086,2583196,88648,Withdrawn,dermatological toxicity,potent photosensitizers and can cause disabling skin disorders,United States,1975.0,skin sensitization,EFO:0020984,EFO:0011048
3088,1699603,83245,Withdrawn,hepatotoxicity,Hepatitis,France,1993.0,Hepatitis,HP:0012115,EFO:0011052
3089,1700964,1376807,Withdrawn,dermatological toxicity,Dermatologic and Ophthalmic Toxicity,France,1970.0,dermatological toxicity,EFO:0011048,EFO:0011048
3091,1344651,675554,Withdrawn,,Increased mortality,United States,2007.0,dead,PATO:0001422,
3095,1706330,65605,Withdrawn,immune system toxicity,Associated with adverse drug reactions including irregular heart rhythms and severe allergic reactions if taken at higher than recommended doses or in conjunction with some other drugs including antihypertensives and anti-asthmatics,Malaysia; Singapore; Armenia; United Arab Emirates; Brunei; Mauritius; Bhutan; Tanzania; Spain; Chile; Argentina; Philippines; United States; South Africa,1998.0,hypersensitivity reaction disease,EFO:1002003,EFO:0011053
3096,1702757,453649,Withdrawn,vascular toxicity,Thromboembolism,United States,1976.0,Thromboembolism,HP:0001907,EFO:0011062
3097,1700598,621308,Withdrawn,hepatotoxicity,Hepatotoxicity,Spain,1993.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3098,1700652,219327,Withdrawn,nephrotoxicity,Liver and kidney failure; Gastrointestinal bleeding; Ulcers,Germany; United States; United Kingdom; Spain,1982.0,kidney failure,EFO:1002048,EFO:0011056
3099,1706350,898847,Withdrawn,hepatotoxicity,Hepatitis,Germany,1992.0,hepatotoxicity,EFO:0011052,EFO:0011052
3100,1705614,1152067,Withdrawn,carcinogenicity,Potential risk of carcinogenicity,Oman,1997.0,carcinogenicity,EFO:0011046,EFO:0011046
3104,1699675,898773,Withdrawn,cardiotoxicity,Cardiovascular,European Union,2007.0,Prolonged QT interval,HP:0001657,EFO:1001482
3105,1700343,1376406,Withdrawn,hepatotoxicity,Hepatotoxicity,United Kingdom,1982.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3106,1706336,231925,Withdrawn,hepatotoxicity,Hepatotoxicity,France,1987.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3108,1343717,675587,Withdrawn,immune system toxicity,Immune-mediated encephalitis and meningoencephalitis,European Union; Canada,2018.0,encephalomyelitis,EFO:0001423,EFO:0011053
3110,1703509,316539,Withdrawn,cardiotoxicity,"Serious nervous (convulsions, myoclonia and status epilepticus) and cardiac (tachycardia, hypotension, ventricular rhythm disorders and cardiac arrest) events especially in accidental overdose or voluntary overdose",France; European Union; Madagascar; Brazil,2011.0,myocardial infarction,EFO:0000612,EFO:1001482
3112,1703818,1378425,Withdrawn,cardiotoxicity,"associated with increased death rates in patients who had 
asymptomatic heart rhythm abnormalities after a recent heart attack",United States; United Kingdom,1991.0,dead,PATO:0001422,EFO:1001482
3114,1344658,675066,Withdrawn,misuse,"Increased risk of medication errors resulting in serious adverse events, including deaths",United States,2010.0,drug misuse,EFO:0011049,EFO:0011049
3116,1699914,163172,Withdrawn,hepatotoxicity,Hepatotoxicity,France,1989.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3117,1699911,49226,Withdrawn,respiratory toxicity,Asthma Mortality,New Zealand,1990.0,asthma,MONDO:0004979,EFO:0011060
3119,1696963,1381454,Withdrawn,immune system toxicity,Serious allergic reactions and limited evidence of benefit,European Union; Armenia,2016.0,hypersensitivity reaction disease,EFO:1002003,EFO:0011053
3120,1343229,98346,Withdrawn,occular toxicity,"Reports of adverse reactions and toxicity such as buccal ulceration, stomatitis, kerato-conjunctivitis. Studies have shown methylrosanilinium chloride to be a carcinogen in mice and it has been labelled as a mutagen, a mitotic poison and a clastogen",Malaysia,1998.0,keratitis,EFO:0009449,EFO:0020928
3121,1583658,1204084,Withdrawn,carcinogenicity,Increased risk of non-melanoma skin cancer,European Union; Canada,2020.0,non-melanoma skin carcinoma,EFO:0009260,EFO:0011046
3122,2583297,1078515,Withdrawn,hepatotoxicity,Hepatotoxicity,France,1983.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3123,1344111,255904,Withdrawn,hepatotoxicity,Liver toxicity is more frequent and severe than with other antifungal treatments; Elevated risk of early onset liver damage,Guatemala; Madagascar,2011.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3125,1703381,139173,Withdrawn,hepatotoxicity,Evidence of hepatic injury,France; Morocco,1999.0,hepatotoxicity,EFO:0011052,EFO:0011052
3126,1702917,82895,Withdrawn,carcinogenicity,May have a carcinogenic potential,United States; Canada,1997.0,carcinogenicity,EFO:0011046,EFO:0011046
3127,1704236,1763641,Withdrawn,,Multi-Organ Toxicities,Germany,1986.0,Multiple Organ Failure,EFO:1001373,
3129,1344982,674898,Withdrawn,occular toxicity,Uveitis,United Kingdom,1990.0,uveitis,EFO:1001231,EFO:0020928
3130,1703393,1078524,Withdrawn,neurotoxicity,Polyneuropathy,France; European Union; Germany,1987.0,Paralysis,HP:0003470,EFO:0011057
3131,1696956,1381447,Withdrawn,,no reduction in mortality in patients treated with nebacumab who had Gram-negative bacteraemia.,Worldwide,1993.0,lack of efficacy,EFO:0020002,
3132,1344096,674443,Withdrawn,hepatotoxicity,Adverse hepatic events,Canada,2003.0,Hepatic failure,HP:0001399,EFO:0011052
3133,1705800,1249055,Withdrawn,hepatotoxicity,Hepatic and Hematologic Toxicity,Germany; Austria,1984.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3134,1705800,1249055,Withdrawn,hematological toxicity,"associated with hepatotoxic reactions, some of which were fatal",Germany; Austria,1984.0,drug-induced liver injury,EFO:0004228,EFO:0011051
3136,1703586,705835,Withdrawn,hematological toxicity,"rare cases of haemolytic anaemia - sometimes fatal - thrombocytopenia, hepatotoxicity ",Worldwide,1986.0,Thrombocytopenia,HP:0001873,EFO:0011051
3137,1703648,826568,Withdrawn,hepatotoxicity,Hepatic toxicity,Germany; Italy; New Zealand; Belgium; Kuwait; Australia; Austria; Mauritius; Denmark; United Kingdom; Cuba; Spain; Netherlands; Cyprus; Norway; France; Japan; United States; Canada,1970.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3142,1699514,352917,Withdrawn,neurotoxicity,"Questionable safety with detection of neurotoxicity, hypersensitivity and nitrosamine-generating ability",Armenia,2000.0,neurotoxicity,EFO:0011057,EFO:0011057
3143,1705451,314827,Withdrawn,hepatotoxicity,Gastrointestinal Toxicity; Hepatotoxicity,Worldwide,1990.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3145,1696087,1380405,Withdrawn,dermatological toxicity,may cause storage disease with the formation of granulomas,United States,1978.0,Granuloma,HP:0032252,EFO:0011048
3146,1703574,1093573,Withdrawn,vascular toxicity,"associated with granulocytopenia, granulocytosis, paralytic ileus, urinary retention, seizures, hypotension, and jaundice",United States,1970.0,hypotension,EFO:0005251,EFO:0011062
3147,1703574,1093573,Withdrawn,hepatotoxicity,"associated with granulocytopenia, granulocytosis, paralytic ileus, urinary retention, seizures, hypotension, and jaundice",United States,1970.0,Jaundice,HP:0000952,EFO:0011052
3148,1343061,99389,Withdrawn,neurotoxicity,"Serious side effects seen with these medicines. These included confusion and loss of consciousness, particularly in elderly people, and the risk of addiction to the medicine when used for prolonged periods, with severe withdrawal symptoms on stopping treatment abruptly. The French medicines agency was also concerned by reports of these medicines being taken for longer than recommended and cases of overdose (sometimes in combination with other medicines) leading to coma or death.",European Union; United Kingdom; Canada,2012.0,Coma,HP:0001259,EFO:0011057
3150,1704539,1379099,Withdrawn,misuse,Overdose,United States,1984.0,overdose,EFO:0020911,EFO:0011049
3152,1701472,23417,Withdrawn,hepatotoxicity,Liver toxicity,Canada; Worldwide; Australia; European Union,2010.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3154,1702194,93930,Withdrawn,,Stevens-Johnson syndrome and fatalities,United States,1966.0,dead,PATO:0001422,
