dosage_form,route,trade_name,approval_date,ad_type,oral,topical,parenteral,black_box_warning,applicant_full_name,innovator_company,product_id,nda_type
INJECTABLE,INJECTION,AMINOSYN II 3.5% M,1986-04-03,DISCN,0,0,1,,ICU MEDICAL INC,0.0,PRODUCT_019437_007,N
INJECTABLE,INJECTION,AMINOSYN II 8.5% W/ELECTROLYTES,2002-10-25,DISCN,0,0,1,,ICU MEDICAL INC,,PRODUCT_019437_008,N
INJECTABLE,INJECTION,AMINOSYN II 3.5%,1986-04-03,DISCN,0,0,1,,ICU MEDICAL INC,0.0,PRODUCT_019438_001,N
INJECTABLE,INJECTION,AMINOSYN II 5%,1986-04-03,DISCN,0,0,1,,ICU MEDICAL INC,0.0,PRODUCT_019438_002,N
INJECTABLE,INJECTION,AMINOSYN II 7%,1986-04-03,DISCN,0,0,1,,ICU MEDICAL INC,0.0,PRODUCT_019438_003,N
INJECTABLE,INJECTION,AMINOSYN II 8.5%,1986-04-03,DISCN,0,0,1,,ICU MEDICAL INC,0.0,PRODUCT_019438_004,N
INJECTABLE,INJECTION,AMINOSYN II 10%,1986-04-03,DISCN,0,0,1,,ICU MEDICAL INC,0.0,PRODUCT_019438_005,N
"TABLET, EXTENDED RELEASE",ORAL,POTASSIUM CHLORIDE,1986-06-13,DISCN,1,0,0,0.0,MERCK INC,1.0,PRODUCT_019439_001,N
"TABLET, EXTENDED RELEASE",ORAL,POTASSIUM CHLORIDE,1986-06-13,DISCN,1,0,0,0.0,MERCK INC,0.0,PRODUCT_019439_002,N
CAPSULE,ORAL,UNISOM,1986-02-05,DISCN,1,0,0,,PFIZER LABORATORIES DIV PFIZER INC,0.0,PRODUCT_019440_001,N
INJECTABLE,INJECTION,NOVOLIN 70/30,1986-07-11,DISCN,0,0,1,,NOVO NORDISK INC,0.0,PRODUCT_019441_001,N
INJECTABLE,INJECTION,SODIUM BICARBONATE IN PLASTIC CONTAINER,1986-06-03,DISCN,0,0,1,,ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV,,PRODUCT_019443_001,N
INJECTABLE,INJECTION,SODIUM BICARBONATE IN PLASTIC CONTAINER,1986-06-03,DISCN,0,0,1,,ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV,,PRODUCT_019443_002,N
INJECTABLE,INJECTION,DEXTROSE 50%,1986-06-03,RX,0,0,1,,HOSPIRA INC,0.0,PRODUCT_019445_001,N
INJECTABLE,INJECTION,DEXTROSE 25%,1998-11-23,RX,0,0,1,,HOSPIRA INC,1.0,PRODUCT_019445_002,N
INJECTABLE,INJECTION,DEXTROSE 50%,2014-09-03,RX,0,0,1,,HOSPIRA INC,,PRODUCT_019445_003,N
INJECTABLE,INJECTION,INSULATARD NPH HUMAN,1986-05-30,DISCN,0,0,1,,NOVO NORDISK INC,0.0,PRODUCT_019449_001,N
INJECTABLE,INJECTION,VELOSULIN BR HUMAN,1986-05-30,DISCN,0,0,1,,NOVO NORDISK INC,0.0,PRODUCT_019450_001,N
CAPSULE,ORAL,LOPRESSIDONE,1987-12-31,DISCN,1,0,0,,NOVARTIS PHARMACEUTICALS CORP,0.0,PRODUCT_019451_001,N
CAPSULE,ORAL,LOPRESSIDONE,1987-12-31,DISCN,1,0,0,,NOVARTIS PHARMACEUTICALS CORP,0.0,PRODUCT_019451_002,N
OIL,TOPICAL,DERMA-SMOOTHE/FS,1988-02-03,RX,0,1,0,0.0,HILL DERMACEUTICALS INC,1.0,PRODUCT_019452_001,N
OIL,TOPICAL,DERMA-SMOOTHE/FS,2005-11-09,RX,0,1,0,0.0,HILL DERMACEUTICALS INC,,PRODUCT_019452_002,N
OIL/DROPS,OTIC,DERMOTIC,2005-11-09,RX,0,1,0,0.0,HILL DERMACEUTICALS INC,,PRODUCT_019452_003,N
"TABLET, EXTENDED RELEASE",ORAL,DRIXORAL PLUS,1987-05-22,DISCN,1,0,0,,SCHERING PLOUGH HEALTHCARE PRODUCTS INC,1.0,PRODUCT_019453_001,N
"CAPSULE, EXTENDED RELEASE",ORAL,PINDAC,1989-12-28,DISCN,1,0,0,,LEO PHARMACEUTICAL PRODUCTS LTD,0.0,PRODUCT_019456_001,N
"CAPSULE, EXTENDED RELEASE",ORAL,PINDAC,1989-12-28,DISCN,1,0,0,,LEO PHARMACEUTICAL PRODUCTS LTD,0.0,PRODUCT_019456_002,N
TABLET,ORAL,PEPCID,1986-10-15,DISCN,1,0,0,0.0,BAUSCH HEALTH US LLC,0.0,PRODUCT_019462_001,N
TABLET,ORAL,PEPCID,1986-10-15,DISCN,1,0,0,0.0,BAUSCH HEALTH US LLC,1.0,PRODUCT_019462_002,N
SOLUTION/DROPS,OPHTHALMIC,TIMOPTIC IN OCUDOSE,1986-11-05,RX,0,1,0,,BAUSCH AND LOMB INC,1.0,PRODUCT_019463_001,N
SOLUTION/DROPS,OPHTHALMIC,TIMOPTIC IN OCUDOSE,1986-11-05,RX,0,1,0,,BAUSCH AND LOMB INC,1.0,PRODUCT_019463_002,N
SOLUTION,INJECTION,SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,1985-07-15,RX,0,0,1,,HOSPIRA INC,1.0,PRODUCT_019465_001,N
SOLUTION,INJECTION,SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,1985-07-15,RX,0,0,1,,HOSPIRA INC,0.0,PRODUCT_019465_002,N
INJECTABLE,INJECTION,DEXTROSE 5% IN PLASTIC CONTAINER,1985-07-15,RX,0,0,1,,HOSPIRA INC,1.0,PRODUCT_019466_001,N
"CAPSULE, EXTENDED RELEASE",ORAL,CARDIZEM SR,1989-01-23,DISCN,1,0,0,,BIOVAIL LABORATORIES INC,,PRODUCT_019471_001,N
"CAPSULE, EXTENDED RELEASE",ORAL,CARDIZEM SR,1989-01-23,DISCN,1,0,0,,BIOVAIL LABORATORIES INC,,PRODUCT_019471_002,N
"CAPSULE, EXTENDED RELEASE",ORAL,CARDIZEM SR,1989-01-23,DISCN,1,0,0,,BIOVAIL LABORATORIES INC,,PRODUCT_019471_003,N
"CAPSULE, EXTENDED RELEASE",ORAL,CARDIZEM SR,1989-01-23,DISCN,1,0,0,,BIOVAIL LABORATORIES INC,,PRODUCT_019471_004,N
SPONGE,TOPICAL,E-Z SCRUB 241,1987-01-07,OTC,0,1,0,,BECTON DICKINSON AND CO,1.0,PRODUCT_019476_001,N
CAPSULE,ORAL,ADALAT,1985-11-27,DISCN,1,0,0,,BAYER PHARMACEUTICALS CORP,0.0,PRODUCT_019478_001,N
CAPSULE,ORAL,ADALAT,1986-09-17,DISCN,1,0,0,,BAYER PHARMACEUTICALS CORP,0.0,PRODUCT_019478_002,N
INJECTABLE,INJECTION,DEXTROSE 5% IN PLASTIC CONTAINER,1985-09-17,RX,0,0,1,,HOSPIRA INC,1.0,PRODUCT_019479_001,N
INJECTABLE,INJECTION,SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,1985-09-17,RX,0,0,1,,HOSPIRA INC,1.0,PRODUCT_019480_001,N
SOLUTION,IRRIGATION,RENACIDIN,1990-10-02,RX,0,0,0,0.0,UNITED GUARDIAN INC,1.0,PRODUCT_019481_001,N
INJECTABLE,INJECTION,DEXTROSE 5% AND SODIUM CHLORIDE 0.225% IN PLASTIC CONTAINER,1985-10-04,DISCN,0,0,1,,ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV,0.0,PRODUCT_019482_001,N
INJECTABLE,INJECTION,DEXTROSE 5% AND SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,1985-10-04,DISCN,0,0,1,,ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV,0.0,PRODUCT_019483_001,N
INJECTABLE,INJECTION,DEXTROSE 5% AND SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER,1985-10-04,DISCN,0,0,1,,ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV,0.0,PRODUCT_019484_001,N
INJECTABLE,INJECTION,LACTATED RINGER'S IN PLASTIC CONTAINER,1985-10-24,DISCN,0,0,1,,ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV,0.0,PRODUCT_019485_001,N
INJECTABLE,INJECTION,DEXTROSE 5% AND SODIUM CHLORIDE 0.3% IN PLASTIC CONTAINER,1985-10-04,DISCN,0,0,1,,ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV,0.0,PRODUCT_019486_001,N
SOLUTION,ORAL,IMODIUM A-D,1988-03-01,OTC,1,0,0,0.0,JOHNSON AND JOHNSON CONSUMER INC MCNEIL CONSUMER HEALTHCARE DIV,1.0,PRODUCT_019487_001,N
SUSPENSION,ORAL,IMODIUM A-D,2004-07-08,OTC,1,0,0,0.0,JOHNSON AND JOHNSON CONSUMER INC MCNEIL CONSUMER HEALTHCARE DIV,1.0,PRODUCT_019487_002,N
CAPSULE,ORAL,CARDENE,1988-12-21,DISCN,1,0,0,,CHIESI USA INC,0.0,PRODUCT_019488_001,N
CAPSULE,ORAL,CARDENE,1988-12-21,DISCN,1,0,0,,CHIESI USA INC,1.0,PRODUCT_019488_002,N
CAPSULE,INHALATION,VENTOLIN ROTACAPS,1988-05-04,DISCN,0,1,0,,GLAXOSMITHKLINE,0.0,PRODUCT_019489_001,N
SPONGE,TOPICAL,CHLORHEXIDINE GLUCONATE,1987-03-27,DISCN,0,1,0,,KENDALL CO,0.0,PRODUCT_019490_001,N
INJECTABLE,INJECTION,AMINOSYN II 3.5% IN PLASTIC CONTAINER,1986-10-10,DISCN,0,0,1,,ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV,0.0,PRODUCT_019491_001,N
INJECTABLE,INJECTION,AMINOSYN-PF 10%,1986-10-17,RX,0,0,1,,ICU MEDICAL INC,0.0,PRODUCT_019492_002,N
INJECTABLE,INJECTION,AMINOSYN II 3.5% M IN PLASTIC CONTAINER,1986-10-16,DISCN,0,0,1,,ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV,0.0,PRODUCT_019493_001,N
INJECTABLE,INJECTION,PARATHAR,1987-12-23,DISCN,0,0,1,,SANOFI AVENTIS US LLC,0.0,PRODUCT_019498_001,N
CAPSULE,ORAL,LAMPRENE,1986-12-15,DISCN,1,0,0,,NOVARTIS PHARMACEUTICALS CORP,0.0,PRODUCT_019500_001,N
CAPSULE,ORAL,LAMPRENE,1986-12-15,DISCN,1,0,0,,NOVARTIS PHARMACEUTICALS CORP,1.0,PRODUCT_019500_002,N
SOLUTION,TOPICAL,ROGAINE (FOR MEN),1996-02-09,OTC,0,1,0,,JOHNSON AND JOHNSON GROUP CONSUMER COMPANIES,1.0,PRODUCT_019501_002,N
SOLUTION,TOPICAL,ROGAINE (FOR WOMEN),1996-02-09,OTC,0,1,0,,JOHNSON AND JOHNSON GROUP CONSUMER COMPANIES,1.0,PRODUCT_019501_003,N
INJECTABLE,INJECTION,TRIAMCINOLONE ACETONIDE,1987-10-16,DISCN,0,0,1,,PARNELL PHARMACEUTICALS INC,0.0,PRODUCT_019503_001,N
INJECTABLE,INJECTION,AMINOSYN II 4.25% IN DEXTROSE 25% IN PLASTIC CONTAINER,1986-11-07,DISCN,0,0,1,,ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV,0.0,PRODUCT_019504_002,N
INJECTABLE,INJECTION,AMINOSYN II 3.5% IN DEXTROSE 25% IN PLASTIC CONTAINER,1986-11-07,DISCN,0,0,1,,ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV,0.0,PRODUCT_019505_002,N
INJECTABLE,INJECTION,AMINOSYN II 3.5% IN DEXTROSE 5% IN PLASTIC CONTAINER,1986-11-07,DISCN,0,0,1,,ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV,0.0,PRODUCT_019506_001,N
TABLET,ORAL,KERLONE,1989-10-27,DISCN,1,0,0,,SANOFI AVENTIS US LLC,0.0,PRODUCT_019507_001,N
TABLET,ORAL,KERLONE,1989-10-27,DISCN,1,0,0,,SANOFI AVENTIS US LLC,1.0,PRODUCT_019507_002,N
CAPSULE,ORAL,AXID,1988-04-12,DISCN,1,0,0,,SMITHKLINE BEECHAM CORP DBA GLAXOSMITHKLINE,0.0,PRODUCT_019508_001,N
CAPSULE,ORAL,AXID,1988-04-12,DISCN,1,0,0,,SMITHKLINE BEECHAM CORP DBA GLAXOSMITHKLINE,1.0,PRODUCT_019508_002,N
INJECTABLE,INJECTION,PEPCID,1986-11-04,DISCN,0,0,1,,MERCK RESEARCH LABORATORIES DIV MERCK CO INC,1.0,PRODUCT_019510_001,N
INJECTABLE,INJECTION,PEPCID PRESERVATIVE FREE,1986-11-04,DISCN,0,0,1,,MERCK RESEARCH LABORATORIES DIV MERCK CO INC,1.0,PRODUCT_019510_004,N
INJECTABLE,INJECTION,IONOSOL MB AND DEXTROSE 5% IN PLASTIC CONTAINER,1986-05-08,RX,0,0,1,,ICU MEDICAL INC,0.0,PRODUCT_019513_001,N
INJECTABLE,INJECTION,IONOSOL T AND DEXTROSE 5% IN PLASTIC CONTAINER,1986-05-08,DISCN,0,0,1,,"HOSPIRA WORLDWIDE, INC",0.0,PRODUCT_019514_001,N
INJECTABLE,INJECTION,IONOSOL B AND DEXTROSE 5% IN PLASTIC CONTAINER,1986-05-08,DISCN,0,0,1,,HOSPIRA INC,0.0,PRODUCT_019515_001,N
"TABLET, EXTENDED RELEASE",ORAL,MS CONTIN,1987-05-29,RX,1,0,0,1.0,PURDUE PHARMA LP,0.0,PRODUCT_019516_001,N
"TABLET, EXTENDED RELEASE",ORAL,MS CONTIN,1988-04-08,RX,1,0,0,1.0,PURDUE PHARMA LP,1.0,PRODUCT_019516_002,N
"TABLET, EXTENDED RELEASE",ORAL,MS CONTIN,1989-09-12,RX,1,0,0,1.0,PURDUE PHARMA LP,0.0,PRODUCT_019516_003,N
"TABLET, EXTENDED RELEASE",ORAL,MS CONTIN,1990-01-16,RX,1,0,0,1.0,PURDUE PHARMA LP,0.0,PRODUCT_019516_004,N
"TABLET, EXTENDED RELEASE",ORAL,MS CONTIN,1993-11-08,RX,1,0,0,1.0,PURDUE PHARMA LP,0.0,PRODUCT_019516_005,N
PASTE,DENTAL,EXTRA-STRENGTH AIM,1987-06-03,DISCN,0,1,0,,CHESEBROUGH PONDS INC,0.0,PRODUCT_019518_001,N
GEL,DENTAL,EXTRA-STRENGTH AIM,1986-08-06,DISCN,0,1,0,,CHESEBROUGH PONDS INC,0.0,PRODUCT_019518_002,N
INJECTABLE,INJECTION,TRAVASOL 2.75% IN DEXTROSE 5% IN PLASTIC CONTAINER,1988-09-23,DISCN,0,0,1,,BAXTER HEALTHCARE CORP,0.0,PRODUCT_019520_001,N
INJECTABLE,INJECTION,TRAVASOL 2.75% IN DEXTROSE 10% IN PLASTIC CONTAINER,1988-09-23,DISCN,0,0,1,,BAXTER HEALTHCARE CORP,0.0,PRODUCT_019520_002,N
INJECTABLE,INJECTION,TRAVASOL 2.75% IN DEXTROSE 15% IN PLASTIC CONTAINER,1988-09-23,DISCN,0,0,1,,BAXTER HEALTHCARE CORP,0.0,PRODUCT_019520_003,N
INJECTABLE,INJECTION,TRAVASOL 2.75% IN DEXTROSE 20% IN PLASTIC CONTAINER,1988-09-23,DISCN,0,0,1,,BAXTER HEALTHCARE CORP,0.0,PRODUCT_019520_004,N
INJECTABLE,INJECTION,TRAVASOL 2.75% IN DEXTROSE 25% IN PLASTIC CONTAINER,1988-09-23,DISCN,0,0,1,,BAXTER HEALTHCARE CORP,0.0,PRODUCT_019520_005,N
INJECTABLE,INJECTION,TRAVASOL 4.25% IN DEXTROSE 5% IN PLASTIC CONTAINER,1988-09-23,DISCN,0,0,1,,BAXTER HEALTHCARE CORP,0.0,PRODUCT_019520_006,N
INJECTABLE,INJECTION,TRAVASOL 4.25% IN DEXTROSE 10% IN PLASTIC CONTAINER,1988-09-23,DISCN,0,0,1,,BAXTER HEALTHCARE CORP,0.0,PRODUCT_019520_007,N
INJECTABLE,INJECTION,TRAVASOL 4.25% IN DEXTROSE 15% IN PLASTIC CONTAINER,1988-09-23,DISCN,0,0,1,,BAXTER HEALTHCARE CORP,0.0,PRODUCT_019520_008,N
INJECTABLE,INJECTION,TRAVASOL 4.25% IN DEXTROSE 20% IN PLASTIC CONTAINER,1988-09-23,DISCN,0,0,1,,BAXTER HEALTHCARE CORP,0.0,PRODUCT_019520_009,N
INJECTABLE,INJECTION,TRAVASOL 4.25% IN DEXTROSE 25% IN PLASTIC CONTAINER,1988-09-23,DISCN,0,0,1,,BAXTER HEALTHCARE CORP,0.0,PRODUCT_019520_010,N
SOLUTION,TOPICAL,POVIDONE IODINE,1989-03-31,OTC,0,1,0,,ALLEGIANCE HEALTHCARE CORP,1.0,PRODUCT_019522_001,N
INJECTABLE,INJECTION,CYSTEINE HYDROCHLORIDE,1986-10-22,DISCN,0,0,1,,HOSPIRA INC,0.0,PRODUCT_019523_001,N
SUSPENSION/DROPS,OPHTHALMIC,FML-S,1989-09-29,DISCN,0,1,0,,ALLERGAN PHARMACEUTICAL,0.0,PRODUCT_019525_001,N
FOR SUSPENSION,ORAL,PEPCID,1987-02-02,DISCN,1,0,0,0.0,SALIX PHARMACEUTICALS INC,1.0,PRODUCT_019527_001,N
INJECTABLE,INJECTION,HUMULIN BR,1986-04-28,DISCN,0,0,1,,ELI LILLY AND CO,0.0,PRODUCT_019529_001,N
SOLUTION,ORAL,UCEPHAN,1987-12-23,DISCN,1,0,0,,B BRAUN MEDICAL INC,0.0,PRODUCT_019530_001,N
INJECTABLE,INJECTION,NUTRILIPID 10%,1993-05-28,RX,0,0,1,1.0,B BRAUN MEDICAL INC,1.0,PRODUCT_019531_001,N
INJECTABLE,INJECTION,NUTRILIPID 20%,1993-05-28,RX,0,0,1,1.0,B BRAUN MEDICAL INC,1.0,PRODUCT_019531_002,N
TABLET,ORAL,MYKROX,1987-10-30,DISCN,1,0,0,,CHARTWELL MOLECULAR HOLDINGS LLC,0.0,PRODUCT_019532_001,N
SUSPENSION,ORAL,INDERAL,1986-12-12,DISCN,1,0,0,,WYETH AYERST LABORATORIES,0.0,PRODUCT_019536_001,N
TABLET,ORAL,CIPRO,1996-04-08,DISCN,1,0,0,1.0,BAYER HEALTHCARE PHARMACEUTICALS INC,0.0,PRODUCT_019537_001,N
TABLET,ORAL,CIPRO,1987-10-22,RX,1,0,0,1.0,BAYER HEALTHCARE PHARMACEUTICALS INC,0.0,PRODUCT_019537_002,N
TABLET,ORAL,CIPRO,1987-10-22,RX,1,0,0,1.0,BAYER HEALTHCARE PHARMACEUTICALS INC,0.0,PRODUCT_019537_003,N
TABLET,ORAL,CIPRO,1987-10-22,DISCN,1,0,0,1.0,BAYER HEALTHCARE PHARMACEUTICALS INC,1.0,PRODUCT_019537_004,N
OINTMENT,TOPICAL,ELOCON,1987-04-30,DISCN,0,1,0,0.0,ORGANON LLC A SUB OF ORGANON AND CO,1.0,PRODUCT_019543_001,N
INJECTABLE,INJECTION,DIDRONEL,1987-04-20,DISCN,0,0,1,,MGI PHARMA INC,0.0,PRODUCT_019545_001,N
CAPSULE,ORAL,DYNACIRC,1990-12-20,DISCN,1,0,0,,SMITHKLINE BEECHAM CORP DBA GLAXOSMITHKLINE,0.0,PRODUCT_019546_001,N
CAPSULE,ORAL,DYNACIRC,1990-12-20,DISCN,1,0,0,,SMITHKLINE BEECHAM CORP DBA GLAXOSMITHKLINE,0.0,PRODUCT_019546_002,N
SOLUTION,INHALATION,TORNALATE,1992-02-19,DISCN,0,1,0,,SANOFI AVENTIS US LLC,0.0,PRODUCT_019548_001,N
"CREAM, AUGMENTED",TOPICAL,DIPROLENE AF,1987-04-27,DISCN,0,1,0,0.0,ORGANON LLC A SUB OF ORGANON AND CO,1.0,PRODUCT_019555_001,N
CAPSULE,ORAL,VEPESID,1986-12-30,DISCN,1,0,0,,STRIDES PHARMA GLOBAL PTE LTD,1.0,PRODUCT_019557_001,N
CAPSULE,ORAL,VEPESID,1986-12-30,DISCN,1,0,0,,STRIDES PHARMA GLOBAL PTE LTD,0.0,PRODUCT_019557_002,N
TABLET,ORAL,PRINIVIL,1987-12-29,DISCN,1,0,0,1.0,MERCK RESEARCH LABORATORIES DIV MERCK CO INC,0.0,PRODUCT_019558_001,N
TABLET,ORAL,PRINIVIL,1987-12-29,DISCN,1,0,0,1.0,MERCK RESEARCH LABORATORIES DIV MERCK CO INC,0.0,PRODUCT_019558_002,N
TABLET,ORAL,PRINIVIL,1987-12-29,DISCN,1,0,0,1.0,MERCK RESEARCH LABORATORIES DIV MERCK CO INC,0.0,PRODUCT_019558_003,N
TABLET,ORAL,PRINIVIL,1988-10-25,DISCN,1,0,0,1.0,MERCK RESEARCH LABORATORIES DIV MERCK CO INC,0.0,PRODUCT_019558_004,N
TABLET,ORAL,PRINIVIL,1994-01-28,DISCN,1,0,0,1.0,MERCK RESEARCH LABORATORIES DIV MERCK CO INC,0.0,PRODUCT_019558_006,N
"FOR SUSPENSION, EXTENDED RELEASE",ORAL,MICRO-K LS,1988-08-26,DISCN,1,0,0,,KV PHARMACEUTICAL CO,0.0,PRODUCT_019561_003,N
INJECTABLE,INJECTION,AMINOSYN II 3.5% M IN DEXTROSE 5% IN PLASTIC CONTAINER,1986-12-16,DISCN,0,0,1,,ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV,0.0,PRODUCT_019564_001,N
INJECTABLE,INJECTION,AMINOSYN II 3.5% W/ ELECTROLYTES IN DEXTROSE 25% IN PLASTIC CONTAINER,1986-12-16,DISCN,0,0,1,,ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV,0.0,PRODUCT_019564_002,N
INJECTABLE,INJECTION,AMINOSYN II 4.25% M IN DEXTROSE 10% IN PLASTIC CONTAINER,1986-12-16,DISCN,0,0,1,,ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV,0.0,PRODUCT_019564_003,N
INJECTABLE,INJECTION,AMINOSYN II 4.25% W/ ELECTROLYTES IN DEXTROSE 25% IN PLASTIC CONTAINER,1986-12-16,DISCN,0,0,1,,ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV,0.0,PRODUCT_019564_004,N
INJECTABLE,INJECTION,AMINOSYN II 5% IN DEXTROSE 25% IN PLASTIC CONTAINER,1986-12-17,DISCN,0,0,1,,ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV,0.0,PRODUCT_019565_001,N
OINTMENT,TOPICAL,DERMATOP,1991-09-23,DISCN,0,1,0,0.0,VALEANT PHARMACEUTICALS NORTH AMERICA LLC,,PRODUCT_019568_001,N
TABLET,ORAL,THIOLA,1988-08-11,RX,1,0,0,,MISSION PHARMACAL CO,1.0,PRODUCT_019569_001,N
INJECTABLE,INJECTION,HUMULIN U,1987-06-10,DISCN,0,0,1,,ELI LILLY AND CO,0.0,PRODUCT_019571_001,N
INJECTABLE,INJECTION,HUMULIN U,1987-06-10,DISCN,0,0,1,,ELI LILLY AND CO,0.0,PRODUCT_019571_002,N
TABLET,ORAL,THALITONE,1988-12-20,RX,1,0,0,0.0,CASPER PHARMA LLC,1.0,PRODUCT_019574_001,N
TABLET,ORAL,THALITONE,1992-02-12,RX,1,0,0,0.0,CASPER PHARMA LLC,0.0,PRODUCT_019574_002,N
TABLET,ORAL,MEFLOQUINE HYDROCHLORIDE,1989-05-02,DISCN,1,0,0,,UNITED STATES ARMY WALTER REED ARMY INSTITUTE RESEARCH,0.0,PRODUCT_019578_001,N
CREAM,VAGINAL,TERAZOL 7,1987-12-31,DISCN,0,1,0,0.0,JANSSEN PHARMACEUTICALS INC,,PRODUCT_019579_001,N
INJECTABLE,INTRATHECAL,OSMOVIST 190,1989-12-07,DISCN,0,0,1,,BAYER HEALTHCARE PHARMACEUTICALS INC,0.0,PRODUCT_019580_001,N
INJECTABLE,INTRATHECAL,OSMOVIST 240,1989-12-07,DISCN,0,0,1,,BAYER HEALTHCARE PHARMACEUTICALS INC,0.0,PRODUCT_019580_002,N
TABLET,ORAL,RELAFEN,1991-12-24,DISCN,1,0,0,,SMITHKLINE BEECHAM CORP DBA GLAXOSMITHKLINE,0.0,PRODUCT_019583_001,N
TABLET,ORAL,RELAFEN,1991-12-24,DISCN,1,0,0,,SMITHKLINE BEECHAM CORP DBA GLAXOSMITHKLINE,0.0,PRODUCT_019583_002,N
INJECTABLE,INJECTION,MIXTARD HUMAN 70/30,1988-03-11,DISCN,0,0,1,,BAYER PHARMACEUTICALS CORP,0.0,PRODUCT_019585_001,N
"SPRAY, METERED",NASAL,VANCENASE AQ,1987-12-23,DISCN,0,1,0,,SCHERING CORP SUB SCHERING PLOUGH CORP,0.0,PRODUCT_019589_001,N
TABLET,ORAL,LARIAM,1989-05-02,DISCN,1,0,0,,HOFFMANN LA ROCHE INC,1.0,PRODUCT_019591_001,N
INJECTABLE,INJECTION,ZANTAC IN PLASTIC CONTAINER,1986-12-17,DISCN,0,0,1,,PAI HOLDINGS LLC DBA PHARMACEUTICAL ASSOCIATES INC,0.0,PRODUCT_019593_001,N
INJECTABLE,INJECTION,ZANTAC IN PLASTIC CONTAINER,1991-09-27,DISCN,0,0,1,,PAI HOLDINGS LLC DBA PHARMACEUTICAL ASSOCIATES INC,1.0,PRODUCT_019593_002,N
CAPSULE,ORAL,ACTIGALL,1987-12-31,DISCN,1,0,0,0.0,TEVA BRANDED PHARMACEUTICAL PRODUCTS R AND D INC,0.0,PRODUCT_019594_001,N
CAPSULE,ORAL,ACTIGALL,1987-12-31,RX,1,0,0,0.0,TEVA BRANDED PHARMACEUTICAL PRODUCTS R AND D INC,1.0,PRODUCT_019594_002,N
INJECTABLE,INJECTION,MAGNEVIST,1988-06-02,DISCN,0,0,1,1.0,BAYER HEALTHCARE PHARMACEUTICALS INC,1.0,PRODUCT_019596_001,N
CREAM,TOPICAL,NAFTIN,1988-02-29,DISCN,0,1,0,0.0,SEBELA IRELAND LTD,1.0,PRODUCT_019599_001,N
CREAM,TOPICAL,NAFTIN,2012-01-13,RX,0,1,0,0.0,SEBELA IRELAND LTD,,PRODUCT_019599_002,N
CAPSULE,ORAL,OXSORALEN-ULTRA,1986-10-30,RX,1,0,0,1.0,BAUSCH HEALTH AMERICAS INC,1.0,PRODUCT_019600_001,N
INJECTABLE,INJECTION,MANNITOL 5% IN PLASTIC CONTAINER,1987-01-08,DISCN,0,0,1,,ICU MEDICAL INC,0.0,PRODUCT_019603_001,N
INJECTABLE,INJECTION,MANNITOL 10% IN PLASTIC CONTAINER,1987-01-08,DISCN,0,0,1,,ICU MEDICAL INC,0.0,PRODUCT_019603_002,N
INJECTABLE,INJECTION,MANNITOL 15% IN PLASTIC CONTAINER,1990-01-08,DISCN,0,0,1,,ICU MEDICAL INC,0.0,PRODUCT_019603_003,N
INJECTABLE,INJECTION,MANNITOL 20% IN PLASTIC CONTAINER,1990-01-08,RX,0,0,1,,ICU MEDICAL INC,0.0,PRODUCT_019603_004,N
"TABLET, EXTENDED RELEASE",ORAL,VOLMAX,1992-12-23,DISCN,1,0,0,,MURO PHARMACEUTICAL INC,0.0,PRODUCT_019604_001,N
"TABLET, EXTENDED RELEASE",ORAL,VOLMAX,1992-12-23,DISCN,1,0,0,,MURO PHARMACEUTICAL INC,0.0,PRODUCT_019604_002,N
DRESSING,TOPICAL,SILDAFLO,1989-11-30,DISCN,0,1,0,,FRANKLIN PHARMACEUTICALS INC,0.0,PRODUCT_019608_001,N
"TABLET, EXTENDED RELEASE",ORAL,CONTAC,1986-06-13,DISCN,1,0,0,,NOVARTIS CONSUMER HEALTH INC,0.0,PRODUCT_019613_001,N
