warnref_id,warning_id,ref_type,ref_id,ref_url
5810,1308,DailyMed,313dd447-4b9f-4e5b-8ca9-4a2a5a1a53d9,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=313dd447-4b9f-4e5b-8ca9-4a2a5a1a53d9
5811,1308,DailyMed,3784e189-f431-54d2-e054-00144ff8d46c,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3784e189-f431-54d2-e054-00144ff8d46c
5813,1307,DailyMed,313dd447-4b9f-4e5b-8ca9-4a2a5a1a53d9,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=313dd447-4b9f-4e5b-8ca9-4a2a5a1a53d9
5815,1307,DailyMed,3784e189-f431-54d2-e054-00144ff8d46c,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3784e189-f431-54d2-e054-00144ff8d46c
5817,1306,DailyMed,3784e189-f431-54d2-e054-00144ff8d46c,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3784e189-f431-54d2-e054-00144ff8d46c
5818,1306,DailyMed,313dd447-4b9f-4e5b-8ca9-4a2a5a1a53d9,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=313dd447-4b9f-4e5b-8ca9-4a2a5a1a53d9
5819,2620,DailyMed,c5fdde91-1989-4dd2-9129-4f3323ea2962,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c5fdde91-1989-4dd2-9129-4f3323ea2962
5820,2622,DailyMed,89bcf553-669a-40b0-a9d7-67a5c1d2f591,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=89bcf553-669a-40b0-a9d7-67a5c1d2f591
5821,1315,DailyMed,51ff7db5-aaf9-4c3c-86e6-958ebf16b60f,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=51ff7db5-aaf9-4c3c-86e6-958ebf16b60f
5822,2623,DailyMed,51ff7db5-aaf9-4c3c-86e6-958ebf16b60f,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=51ff7db5-aaf9-4c3c-86e6-958ebf16b60f
5823,2623,DailyMed,0bd4c34a-4f43-4c84-8b98-1d074cba97d5,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0bd4c34a-4f43-4c84-8b98-1d074cba97d5
5824,2624,DailyMed,effb86cc-4b80-4fac-aaa3-9f373b3d0f7d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=effb86cc-4b80-4fac-aaa3-9f373b3d0f7d
5825,2624,DailyMed,397abf17-eb19-44b0-8b69-cddc72a0d752,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=397abf17-eb19-44b0-8b69-cddc72a0d752
5826,2624,DailyMed,24fd285a-bec3-41b5-9026-b263da83c54f,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=24fd285a-bec3-41b5-9026-b263da83c54f
5827,1326,DailyMed,24fd285a-bec3-41b5-9026-b263da83c54f,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=24fd285a-bec3-41b5-9026-b263da83c54f
5828,1326,DailyMed,397abf17-eb19-44b0-8b69-cddc72a0d752,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=397abf17-eb19-44b0-8b69-cddc72a0d752
5829,1325,DailyMed,397abf17-eb19-44b0-8b69-cddc72a0d752,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=397abf17-eb19-44b0-8b69-cddc72a0d752
5830,1325,DailyMed,24fd285a-bec3-41b5-9026-b263da83c54f,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=24fd285a-bec3-41b5-9026-b263da83c54f
5831,1332,DailyMed,5ccf0e9a-8935-4c8c-b883-b4967281eb4a,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5ccf0e9a-8935-4c8c-b883-b4967281eb4a
5832,2627,DailyMed,5a2bedd7-3d9a-4f42-800b-14c814628089,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5a2bedd7-3d9a-4f42-800b-14c814628089
5833,2627,DailyMed,238d7aa1-c40a-4a6e-ab2b-f79b922e0db8,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=238d7aa1-c40a-4a6e-ab2b-f79b922e0db8
5834,2627,DailyMed,a323ebd8-ef1b-439b-93d1-ba73a5b0127d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a323ebd8-ef1b-439b-93d1-ba73a5b0127d
5835,2627,DailyMed,e65d5108-22a2-4d87-a78d-15606f3cc9e2,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e65d5108-22a2-4d87-a78d-15606f3cc9e2
5836,2628,DailyMed,af851d82-b30f-463b-9dba-0437225dc1ee,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=af851d82-b30f-463b-9dba-0437225dc1ee
5837,2628,DailyMed,c37c3d9f-8fdd-4e14-87d5-08d98cf5f61f,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c37c3d9f-8fdd-4e14-87d5-08d98cf5f61f
5838,1351,DailyMed,51778813-0ec1-6b4f-e054-00144ff8d46c,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=51778813-0ec1-6b4f-e054-00144ff8d46c
5839,1351,DailyMed,b387ba49-fd3f-4488-86e8-9b81e85ab232,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b387ba49-fd3f-4488-86e8-9b81e85ab232
5840,1351,DailyMed,5c736c83-45e2-4321-bf23-34e42b920706,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5c736c83-45e2-4321-bf23-34e42b920706
5841,2629,DailyMed,cdfbe0cd-eb15-45a1-ac17-531bcda21aec,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cdfbe0cd-eb15-45a1-ac17-531bcda21aec
5842,2630,DailyMed,df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda
5843,2631,DailyMed,77785ce3-e8df-4ca1-8f8e-6c418c6a17de,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=77785ce3-e8df-4ca1-8f8e-6c418c6a17de
5844,2632,DailyMed,1d19a6db-6da5-e7de-f929-2d18bdfa2cf5,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1d19a6db-6da5-e7de-f929-2d18bdfa2cf5
5845,2632,DailyMed,ee1bf431-97fa-4aba-9cc3-0cfcea779ca2,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ee1bf431-97fa-4aba-9cc3-0cfcea779ca2
5846,2632,DailyMed,1779c568-d7bb-4bd5-bc29-13bd52ba8a0a,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1779c568-d7bb-4bd5-bc29-13bd52ba8a0a
5847,1364,DailyMed,1779c568-d7bb-4bd5-bc29-13bd52ba8a0a,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1779c568-d7bb-4bd5-bc29-13bd52ba8a0a
5848,1364,DailyMed,1d19a6db-6da5-e7de-f929-2d18bdfa2cf5,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1d19a6db-6da5-e7de-f929-2d18bdfa2cf5
5849,2633,DailyMed,028aa88e-fa50-7aa8-cc0b-97c0c9a0357c,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=028aa88e-fa50-7aa8-cc0b-97c0c9a0357c
5850,2633,DailyMed,3bdb98d1-1c19-4439-93da-c7f4e96063aa,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3bdb98d1-1c19-4439-93da-c7f4e96063aa
5851,2633,DailyMed,90900978-3c2e-473e-aa89-3654228f80e6,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=90900978-3c2e-473e-aa89-3654228f80e6
5852,2633,DailyMed,87b7fb23-c9b7-433f-bd17-cd3e91714c27,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=87b7fb23-c9b7-433f-bd17-cd3e91714c27
5854,1370,DailyMed,04f0107b-4194-4412-9ebb-3219da5a9ac9,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=04f0107b-4194-4412-9ebb-3219da5a9ac9
5856,1370,DailyMed,75dae82b-ce60-3e53-e053-2991aa0a810b,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=75dae82b-ce60-3e53-e053-2991aa0a810b
5861,1370,DailyMed,a9269a08-0b7b-43f7-a48d-6ebdc3340ca7,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a9269a08-0b7b-43f7-a48d-6ebdc3340ca7
5863,2636,DailyMed,7f6a2191-adfb-48b9-9bfa-0d9920479f0d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7f6a2191-adfb-48b9-9bfa-0d9920479f0d
5864,2637,DailyMed,7f6a2191-adfb-48b9-9bfa-0d9920479f0d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7f6a2191-adfb-48b9-9bfa-0d9920479f0d
5865,2638,DailyMed,7f6a2191-adfb-48b9-9bfa-0d9920479f0d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7f6a2191-adfb-48b9-9bfa-0d9920479f0d
5866,2639,DailyMed,7f6a2191-adfb-48b9-9bfa-0d9920479f0d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7f6a2191-adfb-48b9-9bfa-0d9920479f0d
5867,2642,DailyMed,8462d6ab-e3cd-4efa-a360-75bf8f917287,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8462d6ab-e3cd-4efa-a360-75bf8f917287
5868,1392,DailyMed,9e51cc79-620c-48d7-b267-78e43c1ef6e4,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9e51cc79-620c-48d7-b267-78e43c1ef6e4
5869,1392,DailyMed,33d4f4b4-bb4e-46af-9e89-df20154436d0,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=33d4f4b4-bb4e-46af-9e89-df20154436d0
5870,1392,DailyMed,f299b2d2-86ed-4fb8-822e-65455a0bb75a,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f299b2d2-86ed-4fb8-822e-65455a0bb75a
5871,1393,DailyMed,a6f42739-5bfc-4b76-8795-e93fa58f3d29,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a6f42739-5bfc-4b76-8795-e93fa58f3d29
5872,1394,DailyMed,6bb78fd2-5d6f-1b41-e053-2991aa0af497,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6bb78fd2-5d6f-1b41-e053-2991aa0af497
5873,1394,DailyMed,ea1de47e-3101-4414-817c-0a098af8988c,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ea1de47e-3101-4414-817c-0a098af8988c
5874,1395,DailyMed,ea1de47e-3101-4414-817c-0a098af8988c,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ea1de47e-3101-4414-817c-0a098af8988c
5875,1395,DailyMed,6bb78fd2-5d6f-1b41-e053-2991aa0af497,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6bb78fd2-5d6f-1b41-e053-2991aa0af497
5876,1396,DailyMed,6bb78fd2-5d6f-1b41-e053-2991aa0af497,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6bb78fd2-5d6f-1b41-e053-2991aa0af497
5877,1396,DailyMed,ea1de47e-3101-4414-817c-0a098af8988c,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ea1de47e-3101-4414-817c-0a098af8988c
5878,2643,DailyMed,a0d5a4c1-ec79-42e6-8e8f-ae4d144edb43,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a0d5a4c1-ec79-42e6-8e8f-ae4d144edb43
5879,2643,DailyMed,03440821-831c-4085-98f9-faa88e98c503,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=03440821-831c-4085-98f9-faa88e98c503
5880,2646,DailyMed,1c674d3e-c80a-47a5-a3ea-e76bb4f535bb,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1c674d3e-c80a-47a5-a3ea-e76bb4f535bb
5881,2646,DailyMed,31f6a03f-bb3f-4320-9554-d075151e00cd,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=31f6a03f-bb3f-4320-9554-d075151e00cd
5883,2646,DailyMed,cff1eee3-7c02-4f6c-acc5-1f6dcbab92c0,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cff1eee3-7c02-4f6c-acc5-1f6dcbab92c0
5885,1407,DailyMed,92614a3a-331d-16ad-e053-2a95a90a47cc,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=92614a3a-331d-16ad-e053-2a95a90a47cc
5886,1407,DailyMed,72274f64-50eb-4725-bf20-5c05e2784154,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=72274f64-50eb-4725-bf20-5c05e2784154
5889,1407,DailyMed,e1389a76-3e32-4482-967c-ca1c8e810c2d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e1389a76-3e32-4482-967c-ca1c8e810c2d
5890,1407,DailyMed,1a190488-3444-43b0-b9c8-45c1eb371aad,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1a190488-3444-43b0-b9c8-45c1eb371aad
5892,1406,DailyMed,e1389a76-3e32-4482-967c-ca1c8e810c2d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e1389a76-3e32-4482-967c-ca1c8e810c2d
5895,1406,DailyMed,1a190488-3444-43b0-b9c8-45c1eb371aad,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1a190488-3444-43b0-b9c8-45c1eb371aad
5898,1406,DailyMed,72274f64-50eb-4725-bf20-5c05e2784154,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=72274f64-50eb-4725-bf20-5c05e2784154
5899,1406,DailyMed,92614a3a-331d-16ad-e053-2a95a90a47cc,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=92614a3a-331d-16ad-e053-2a95a90a47cc
5900,1413,DailyMed,95804e72-232d-425d-b23d-a66f43bdf0c6,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=95804e72-232d-425d-b23d-a66f43bdf0c6
5901,1413,DailyMed,3f4e703a-e398-42fd-8759-e398c79955f1,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3f4e703a-e398-42fd-8759-e398c79955f1
5902,1411,DailyMed,95804e72-232d-425d-b23d-a66f43bdf0c6,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=95804e72-232d-425d-b23d-a66f43bdf0c6
5903,1411,DailyMed,3f4e703a-e398-42fd-8759-e398c79955f1,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3f4e703a-e398-42fd-8759-e398c79955f1
5904,1416,DailyMed,e1703128-7921-411d-b3bb-7c937865d599,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e1703128-7921-411d-b3bb-7c937865d599
5905,1416,DailyMed,31dea098-40f7-4785-844c-5030c6c3f12d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=31dea098-40f7-4785-844c-5030c6c3f12d
5906,1416,DailyMed,ea28753a-8631-460a-bfdc-b101eb8ac84a,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ea28753a-8631-460a-bfdc-b101eb8ac84a
5907,1417,DailyMed,e1703128-7921-411d-b3bb-7c937865d599,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e1703128-7921-411d-b3bb-7c937865d599
5908,1417,DailyMed,31dea098-40f7-4785-844c-5030c6c3f12d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=31dea098-40f7-4785-844c-5030c6c3f12d
5909,1417,DailyMed,24d10449-2936-4cd3-b7db-a7683db721e4,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=24d10449-2936-4cd3-b7db-a7683db721e4
5910,2647,DailyMed,fec9ddee-53a9-4a61-ad0a-be6b604de084,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fec9ddee-53a9-4a61-ad0a-be6b604de084
5911,2647,DailyMed,31dea098-40f7-4785-844c-5030c6c3f12d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=31dea098-40f7-4785-844c-5030c6c3f12d
5912,2647,DailyMed,ea28753a-8631-460a-bfdc-b101eb8ac84a,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ea28753a-8631-460a-bfdc-b101eb8ac84a
5913,2647,DailyMed,e1703128-7921-411d-b3bb-7c937865d599,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e1703128-7921-411d-b3bb-7c937865d599
5914,2647,DailyMed,a6c24189-293f-42ca-b969-75870bb55af0,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a6c24189-293f-42ca-b969-75870bb55af0
5915,2648,DailyMed,a6c24189-293f-42ca-b969-75870bb55af0,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a6c24189-293f-42ca-b969-75870bb55af0
5916,2648,DailyMed,e1703128-7921-411d-b3bb-7c937865d599,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e1703128-7921-411d-b3bb-7c937865d599
5917,2648,DailyMed,ea28753a-8631-460a-bfdc-b101eb8ac84a,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ea28753a-8631-460a-bfdc-b101eb8ac84a
5918,2648,DailyMed,31dea098-40f7-4785-844c-5030c6c3f12d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=31dea098-40f7-4785-844c-5030c6c3f12d
5919,2648,DailyMed,fec9ddee-53a9-4a61-ad0a-be6b604de084,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fec9ddee-53a9-4a61-ad0a-be6b604de084
5920,2649,DailyMed,7d1467cd-7bde-44d5-befd-817d63e1d746,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7d1467cd-7bde-44d5-befd-817d63e1d746
5921,2649,DailyMed,0dc3a9b2-2edf-4fa2-a949-459b4218e763,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0dc3a9b2-2edf-4fa2-a949-459b4218e763
5922,2649,DailyMed,d6c4bdb8-38c6-4dc8-8ec0-d078fb477473,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d6c4bdb8-38c6-4dc8-8ec0-d078fb477473
5923,2650,DailyMed,1af14e42-951d-414d-8564-5d5fce138554,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1af14e42-951d-414d-8564-5d5fce138554
5924,1423,DailyMed,c39e65d7-fa44-4e4c-8b12-a654d3ed0eae,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c39e65d7-fa44-4e4c-8b12-a654d3ed0eae
5925,1432,DailyMed,1b97bd3a-1040-4511-b0e6-4758e8083ae5,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1b97bd3a-1040-4511-b0e6-4758e8083ae5
5926,1431,DailyMed,1b97bd3a-1040-4511-b0e6-4758e8083ae5,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1b97bd3a-1040-4511-b0e6-4758e8083ae5
5927,1438,DailyMed,50fe88bd-f0dd-5fad-e054-00144ff8d46c,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=50fe88bd-f0dd-5fad-e054-00144ff8d46c
5928,1452,DailyMed,6dba844a-db02-44f8-8593-ce497ed9406c,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6dba844a-db02-44f8-8593-ce497ed9406c
5929,2656,DailyMed,674e0e6d-46ed-4868-9196-04019d667716,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=674e0e6d-46ed-4868-9196-04019d667716
5930,2658,DailyMed,c209f1f6-f440-4366-8140-1d24cf0c2ce6,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c209f1f6-f440-4366-8140-1d24cf0c2ce6
5931,2658,DailyMed,e07a783d-b0c6-44ce-963a-a999f93bf374,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e07a783d-b0c6-44ce-963a-a999f93bf374
5932,2658,DailyMed,8028ab47-a6de-4924-a4cd-9336fa90dd90,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8028ab47-a6de-4924-a4cd-9336fa90dd90
5933,2658,DailyMed,5e455842-4892-4795-8c9b-4109a8f30783,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5e455842-4892-4795-8c9b-4109a8f30783
5934,1482,DailyMed,5748bf23-ac77-4594-8a4c-3ffd15835e38,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5748bf23-ac77-4594-8a4c-3ffd15835e38
5936,2659,DailyMed,17f85d17-ab71-4f5b-9fe3-0b8c822f69ff,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=17f85d17-ab71-4f5b-9fe3-0b8c822f69ff
5938,1485,DailyMed,24c5a6f1-b640-4d14-b44b-dd293ed002b1,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=24c5a6f1-b640-4d14-b44b-dd293ed002b1
5939,1499,DailyMed,e3d499f7-03d8-4b66-b05d-f46cb9310905,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e3d499f7-03d8-4b66-b05d-f46cb9310905
5940,1499,DailyMed,035a8d4e-2063-4240-83cb-d7eebcabe301,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=035a8d4e-2063-4240-83cb-d7eebcabe301
5941,2663,DailyMed,035a8d4e-2063-4240-83cb-d7eebcabe301,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=035a8d4e-2063-4240-83cb-d7eebcabe301
5942,2663,DailyMed,e3d499f7-03d8-4b66-b05d-f46cb9310905,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e3d499f7-03d8-4b66-b05d-f46cb9310905
5943,2663,DailyMed,31d00e75-4fe0-4aec-9cba-c86cb78762c5,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=31d00e75-4fe0-4aec-9cba-c86cb78762c5
5944,1498,DailyMed,e3d499f7-03d8-4b66-b05d-f46cb9310905,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e3d499f7-03d8-4b66-b05d-f46cb9310905
5945,1498,DailyMed,035a8d4e-2063-4240-83cb-d7eebcabe301,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=035a8d4e-2063-4240-83cb-d7eebcabe301
5946,2665,DailyMed,02445c07-7b4b-cd70-54e8-ebefc814f547,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=02445c07-7b4b-cd70-54e8-ebefc814f547
5947,2665,DailyMed,f922f301-f5ab-4db8-b6a6-364f95fff09c,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f922f301-f5ab-4db8-b6a6-364f95fff09c
5948,1501,DailyMed,f922f301-f5ab-4db8-b6a6-364f95fff09c,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f922f301-f5ab-4db8-b6a6-364f95fff09c
5949,2666,DailyMed,4a203fc7-cd33-4e79-b835-d3b14d2a7f9d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4a203fc7-cd33-4e79-b835-d3b14d2a7f9d
5950,2666,DailyMed,f922f301-f5ab-4db8-b6a6-364f95fff09c,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f922f301-f5ab-4db8-b6a6-364f95fff09c
5951,2668,DailyMed,1e6bea44-57d6-4bac-9328-46e1ee59f83b,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1e6bea44-57d6-4bac-9328-46e1ee59f83b
5952,1503,DailyMed,802a1ab4-690f-47bd-b1f3-f20a7a04978b,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=802a1ab4-690f-47bd-b1f3-f20a7a04978b
5953,1507,DailyMed,73e92590-87c0-4087-839e-d1aff2851a06,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=73e92590-87c0-4087-839e-d1aff2851a06
5955,1507,DailyMed,5f844e44-0f0d-4b28-9d34-b97780e1c6ec,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5f844e44-0f0d-4b28-9d34-b97780e1c6ec
5958,1507,DailyMed,5e36173a-2b5f-4ed7-bf81-6e79d78df0c4,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5e36173a-2b5f-4ed7-bf81-6e79d78df0c4
5959,1507,DailyMed,e523f80d-ce99-46b5-b6a8-a5a9027fc609,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e523f80d-ce99-46b5-b6a8-a5a9027fc609
5960,1512,DailyMed,549c92e1-114b-0203-e054-00144ff8d46c,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=549c92e1-114b-0203-e054-00144ff8d46c
5961,1512,DailyMed,3fa3d666-3154-23a7-1c69-915cd6f6a87c,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3fa3d666-3154-23a7-1c69-915cd6f6a87c
5962,1510,DailyMed,549c92e1-114b-0203-e054-00144ff8d46c,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=549c92e1-114b-0203-e054-00144ff8d46c
5963,1510,DailyMed,3fa3d666-3154-23a7-1c69-915cd6f6a87c,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3fa3d666-3154-23a7-1c69-915cd6f6a87c
5964,1511,DailyMed,3fa3d666-3154-23a7-1c69-915cd6f6a87c,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3fa3d666-3154-23a7-1c69-915cd6f6a87c
5965,1511,DailyMed,549c92e1-114b-0203-e054-00144ff8d46c,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=549c92e1-114b-0203-e054-00144ff8d46c
5966,2670,DailyMed,f1766455-79a2-409f-9325-0e3d6743acc7,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f1766455-79a2-409f-9325-0e3d6743acc7
5967,2670,DailyMed,fe2895bf-71a6-493a-b0ca-e06b2dfefc82,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fe2895bf-71a6-493a-b0ca-e06b2dfefc82
5968,1522,DailyMed,36669124-8897-47bc-bd43-494515004909,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=36669124-8897-47bc-bd43-494515004909
5969,1522,DailyMed,1d57c007-5019-4f88-a927-4a186c25d912,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1d57c007-5019-4f88-a927-4a186c25d912
5970,2674,DailyMed,4aea30ff-eb0d-45c1-b114-3127966328ff,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4aea30ff-eb0d-45c1-b114-3127966328ff
5971,2675,DailyMed,41a4e332-6725-4cb7-940a-8291cf56cfe4,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=41a4e332-6725-4cb7-940a-8291cf56cfe4
