ass_cls_map_id,assay_id,assay_class_id
2435577,56941,159
2434521,56942,159
2434893,56943,159
2436073,56944,159
2434553,56945,159
2435222,56946,159
2444944,56955,205
2454673,56955,216
2444754,56956,205
2453155,56956,216
2444667,56957,205
2452547,56957,216
2444694,56958,205
2452744,56958,216
2338839,56981,23
2338973,56982,23
2338927,56983,23
2338565,56984,23
2427780,56990,131
2430506,56995,140
2429771,56996,140
2430852,57001,147
2430958,57002,147
2431216,57003,147
2431022,57004,147
2329975,57005,443
2337881,57006,16
2338394,57006,22
2338725,57006,23
2435519,57021,159
2434892,57022,159
2434366,57023,159
2434367,57024,159
2435221,57025,159
2434570,57026,159
2434943,57038,159
2435065,57039,159
2434582,57040,159
2438572,57060,172
2438347,57061,172
2438128,57062,172
2438137,57063,172
2429901,57077,140
2430419,57078,140
2430233,57081,140
2444897,57094,205
2454286,57094,216
2444943,57095,205
2454672,57095,216
2437154,57104,168
2437184,57105,168
2437162,57106,168
2437173,57107,168
2435196,57108,159
2434265,57109,159
2435390,57110,159
2437949,57116,172
2437906,57117,172
2437846,57118,172
2437798,57119,172
2438649,57120,174
2438650,57121,174
2438660,57122,174
2438643,57123,174
2438655,57124,174
2457704,57125,260
2457719,57126,260
2457717,57127,260
2457702,57128,260
2457727,57129,260
2434713,57130,159
2437809,57131,172
2337838,57137,16
2338667,57137,23
2337921,57138,16
2338782,57138,23
2337953,57139,16
2338814,57139,23
2338089,57140,16
2338995,57140,23
2337945,57141,16
2338802,57141,23
2337717,57142,16
2338525,57142,23
2337735,57143,16
2338548,57143,23
2337996,57144,16
2338865,57144,23
2337913,57145,16
2338773,57145,23
2337986,57146,16
2338852,57146,23
2337782,57147,16
2338602,57147,23
2337815,57148,16
2338638,57148,23
2338028,57149,16
2338913,57149,23
2337900,57158,16
2338750,57158,23
2337783,57159,16
2338603,57159,23
2338023,57160,16
2338901,57160,23
2329965,57165,443
2431168,57166,147
2338566,57167,23
2435251,57170,159
2438000,57171,172
2337916,57172,16
2338776,57172,23
2337909,57173,16
2338765,57173,23
2337978,57176,16
2338841,57176,23
2337848,57177,16
2338680,57177,23
2337790,57178,16
2338609,57178,23
2338649,57179,23
2338830,57181,23
2337723,57205,16
2338532,57205,23
2337896,57206,16
2338744,57206,23
2337915,57207,16
2338775,57207,23
2337816,57208,16
2338639,57208,23
2337742,57209,16
2338556,57209,23
2337933,57210,16
2338794,57210,23
2337864,57211,16
2338702,57211,23
2338038,57212,16
2338928,57212,23
2337901,57213,16
2338751,57213,23
2429709,57214,140
2340665,57223,30
2430346,57228,140
2430490,57229,140
2430347,57230,140
2429695,57231,140
2430385,57232,140
2430166,57233,140
2429619,57249,140
2430157,57250,140
2429769,57251,140
2430687,57252,140
2429918,57253,140
2430454,57254,140
2430113,57255,140
2346396,57256,43
2430028,57256,140
2346431,57257,43
2430339,57257,140
2430232,57258,140
2430630,57259,140
2437646,57305,169
2437313,57306,169
2437301,57307,169
2437423,57308,169
2437524,57309,169
2329948,57310,443
2329949,57311,443
2329966,57312,443
2430733,57315,140
2429724,57316,140
2435488,57321,159
2437513,57321,169
2435858,57322,159
2437628,57322,169
2338384,57326,22
2338695,57326,23
2338625,57327,23
2430890,57355,147
2338022,57356,16
2338440,57356,22
2338900,57356,23
2337964,57357,16
2338415,57357,22
2338823,57357,23
2337968,57358,16
2338416,57358,22
2338828,57358,23
2337972,57359,16
2338417,57359,22
2338832,57359,23
2337836,57360,16
2338374,57360,22
2338665,57360,23
2337984,57361,16
2338424,57361,22
2338850,57361,23
2428725,57362,135
2427986,57368,131
2427692,57369,131
2337837,57370,16
2338375,57370,22
2338666,57370,23
2338063,57371,16
2338471,57371,22
2338962,57371,23
2337854,57372,16
2338380,57372,22
2338685,57372,23
2430030,57391,140
2430381,57392,140
2429543,57393,140
2429563,57398,140
2430092,57399,140
2430128,57400,140
2430129,57402,140
2430147,57403,140
2430213,57404,140
2429920,57405,140
2430032,57406,140
2430189,57407,140
2430543,57408,140
2430330,57409,140
2430611,57410,140
2430547,57411,140
2429768,57412,140
2429566,57413,140
2430523,57414,140
2430524,57415,140
2429912,57416,140
2430525,57417,140
2430308,57418,140
2429723,57419,140
2430671,57420,140
2430029,57421,140
2428237,57422,131
2437500,57426,169
2437492,57427,169
2434709,57428,159
2435464,57429,159
2434394,57430,159
2434966,57431,159
2434454,57432,159
2436095,57433,159
2435854,57434,159
2439200,57435,175
2438975,57436,175
2439534,57437,175
2438921,57438,175
2438794,57439,175
2439348,57440,175
2438741,57441,175
2438742,57442,175
2430562,57470,140
2429868,57471,140
2430504,57472,140
2430072,57473,140
2430255,57474,140
2430588,57475,140
2430367,57476,140
2430720,57477,140
2429832,57478,140
2430634,57479,140
2437984,57480,172
2437738,57481,172
2438188,57482,172
2438453,57483,172
2438270,57484,172
2438507,57485,172
2430635,57491,140
2430528,57492,140
2430317,57493,140
2430236,57494,140
2430056,57495,140
2429708,57500,140
2429547,57501,140
2430486,57502,140
2430651,57503,140
2429934,57504,140
2429904,57505,140
2430693,57506,140
2429880,57507,140
2429857,57508,140
2337800,57539,16
2338617,57539,23
2337828,57540,16
2338656,57540,23
2337803,57541,16
2338626,57541,23
2337678,57543,16
2338489,57543,23
2431151,57544,147
2430845,57545,147
2458403,57558,266
2458429,57559,266
2458303,57560,266
2458117,57561,266
2458118,57562,266
2458698,57563,266
2458101,57564,266
2458115,57565,266
2458302,57566,266
2457986,57567,266
2430545,57573,140
2429595,57574,140
2319655,57575,380
2319868,57576,380
2319491,57577,380
2435719,57603,159
2429730,57606,140
2430328,57617,140
2429786,57618,140
2436556,57619,163
2437347,57619,169
2437053,57620,163
2437647,57620,169
2436962,57621,163
2437579,57621,169
2436557,57622,163
2437348,57622,169
2437043,57623,163
2437644,57623,169
2436913,57624,163
2437537,57624,169
2437078,57625,163
2437664,57625,169
2437338,57626,169
2437512,57628,169
2489882,57630,321
2521727,57631,578
2430546,57633,140
2430455,57634,140
2430607,57635,140
2429564,57636,140
2430649,57637,140
2429636,57638,140
2430080,57639,140
2429565,57640,140
2430253,57641,140
2430716,57642,140
2329961,57674,443
2329953,57675,443
2337876,57692,16
2338712,57692,23
2337829,57693,16
2338657,57693,23
2337780,57694,16
2338597,57694,23
2338046,57695,16
2338936,57695,23
2338088,57696,16
2338994,57696,23
2337899,57697,16
2338748,57697,23
2337962,57698,16
2338821,57698,23
2337931,57699,16
2338791,57699,23
2337963,57700,16
2338822,57700,23
2337721,57701,16
2338530,57701,23
2337729,57702,16
2338539,57702,23
2337696,57703,16
2338501,57703,23
2338020,57704,16
2338898,57704,23
2337741,57705,16
2338555,57705,23
2337911,57706,16
2338771,57706,23
2337903,57707,16
2338756,57707,23
2337983,57708,16
2338849,57708,23
2337895,57709,16
2338742,57709,23
2338087,57710,16
2338991,57710,23
2337944,57711,16
2338801,57711,23
2338021,57712,16
2338899,57712,23
2337932,57713,16
2338792,57713,23
2337987,57714,16
2338853,57714,23
2338081,57715,16
2338986,57715,23
2338056,57716,16
2338952,57716,23
2337799,57717,16
2338616,57717,23
2428859,57718,135
2429971,57724,140
2430503,57725,140
2430402,57726,140
2433069,57732,157
2439574,57740,175
2444431,57740,204
2439138,57741,175
2444294,57741,204
2439593,57742,175
2444435,57742,204
2439329,57743,175
2444355,57743,204
2438773,57744,175
2444189,57744,204
2439268,57745,175
2444332,57745,204
2439217,57746,175
2444313,57746,204
2438563,57778,172
2437768,57779,172
2438248,57780,172
2490764,57781,321
2490012,57782,321
2490818,57783,321
2491135,57784,321
2489793,57785,321
2490185,57786,321
2491136,57787,321
2490974,57788,321
2439737,57789,176
2439761,57790,176
2439772,57791,176
2437932,57799,172
2437868,57800,172
2438249,57801,172
2435250,57819,159
2437810,57820,172
2436038,57824,159
2338094,57867,18
2338097,57868,18
2338101,57869,18
2338138,57870,18
2338443,57870,22
2338099,57871,18
2338327,57871,22
2338897,57872,23
2338469,57877,22
2338429,57878,22
2338392,57879,22
2338367,57880,22
2338373,57881,22
2338470,57882,22
2338390,57883,22
2338483,57884,22
2338438,57885,22
2338459,57886,22
2338463,57887,22
2338446,57888,22
2338427,57889,22
2338338,57890,22
2338449,57891,22
2338476,57892,22
2337846,57893,16
2338679,57893,23
2337788,57894,16
2338608,57894,23
2337695,57895,16
2338500,57895,23
2329964,57899,443
2329952,57900,443
2329954,57901,443
2329978,57902,443
2429999,57903,140
2429767,57904,140
2429675,57905,140
2429804,57906,140
2429744,57907,140
2429541,57908,140
2430400,57909,140
2430051,57910,140
2429725,57911,140
2430467,57912,140
2430325,57913,140
2430211,57914,140
2430119,57915,140
2430586,57916,140
2430599,57917,140
2430118,57918,140
2429438,57919,139
2429382,57920,139
2429507,57921,139
2429482,57922,139
2429455,57923,139
2429259,57924,139
2429314,57925,139
2429265,57926,139
2429417,57927,139
2429330,57928,139
2429387,57929,139
2429495,57930,139
2429398,57931,139
2429409,57932,139
2438584,57959,172
2438151,57960,172
2438207,57961,172
2438431,57962,172
2438027,57963,172
2435035,57964,159
2434846,57965,159
2435986,57966,159
2435753,57967,159
2435489,57968,159
2430107,57989,140
2429731,57990,140
2430256,57991,140
2429694,57992,140
2430235,57993,140
2430132,57994,140
2430192,57995,140
2429732,57996,140
2430191,57997,140
2430035,57998,140
2429748,57999,140
2429548,58000,140
2430345,58001,140
2430055,58002,140
2429881,58003,140
2430434,58004,140
2430149,58005,140
2456250,58008,254
2456421,58009,254
2337722,58011,16
2338531,58011,23
2338002,58012,16
2338875,58012,23
2338011,58013,16
2337823,58014,16
2337719,58015,16
2337893,58016,16
2428386,58017,135
2428271,58018,135
2428669,58019,135
2329970,58020,443
2516170,58021,500
2338071,58023,16
2338045,58024,16
2338033,58025,16
2337959,58026,16
2337772,58027,16
2337967,58028,16
2337750,58029,16
2337720,58030,16
2337894,58031,16
2337739,58032,16
2337789,58033,16
2337687,58034,16
2337676,58035,16
2338073,58036,16
2337847,58037,16
2337995,58038,16
2338864,58038,23
2337814,58039,16
2338637,58039,23
2430327,58040,140
2429574,58041,140
2429545,58042,140
2429665,58043,140
2430365,58044,140
2429581,58045,140
2430609,58046,140
2429745,58047,140
2430254,58048,140
2429546,58049,140
2429746,58050,140
2429747,58051,140
2430548,58052,140
2430315,58053,140
2429618,58054,140
2430290,58055,140
2430650,58056,140
2429879,58057,140
2430175,58058,140
2429285,58059,139
2429508,58060,139
2429331,58061,139
2429294,58062,139
2429447,58063,139
2429374,58064,139
2429375,58065,139
2429462,58066,139
2429439,58067,139
2438179,58105,172
2438217,58106,172
2438481,58107,172
2430289,58109,140
2428555,58119,135
2428764,58120,135
2428938,58130,135
2428432,58131,135
2435578,58132,159
2434585,58133,159
2337970,58136,16
2338831,58136,23
2517922,58231,503
2434815,58235,159
2434779,58245,159
2435548,58256,159
2435808,58257,159
2436096,58258,159
2435835,58259,159
2337740,58264,16
2338106,58264,18
2338337,58264,22
2338554,58264,23
2337766,58265,16
2338111,58265,18
2338346,58265,22
2338585,58265,23
2337685,58266,16
2338096,58266,18
2338317,58266,22
2338494,58266,23
2429763,58268,140
2429617,58269,140
2434364,58269,159
2435667,58271,159
2436099,58273,159
2434402,58419,159
2434996,58420,159
2435771,58421,159
2434750,58422,159
2435662,58423,159
2435361,58424,159
2435362,58425,159
2435515,58426,159
2434235,58427,159
2435090,58428,159
2434674,58429,159
2435155,58430,159
2435807,58431,159
2434332,58432,159
2434514,58433,159
2434333,58434,159
2435608,58435,159
2435091,58436,159
2437796,58437,172
2437769,58438,172
2438506,58583,172
2438495,58584,172
2438269,58585,172
2438180,58586,172
2438429,58587,172
2438358,58588,172
2439758,58589,176
2439746,58590,176
2439767,58591,176
2439760,58592,176
2439757,58593,176
2439770,58594,176
2435747,58595,159
2435463,58596,159
2435661,58597,159
2436011,58718,159
2434552,58719,159
2436037,58720,159
2457463,58721,259
2457841,58721,263
2459242,58721,267
2429650,58724,140
2429706,58725,140
2430165,58726,140
2430053,58727,140
2430292,58728,140
2429707,58729,140
2429974,58730,140
2429651,58731,140
2429728,58732,140
2429729,58733,140
2429905,58734,140
2430054,58735,140
2430391,58736,140
2430420,58737,140
2429970,58738,140
2436176,58746,161
2436252,58747,161
2436254,58748,161
2436221,58749,161
2519855,58836,538
2521085,58836,561
2519735,58837,538
2521015,58837,561
2519813,58838,538
2521062,58838,561
2519732,58839,538
2521014,58839,561
2519837,58840,538
2521076,58840,561
2519840,58841,538
2521078,58841,561
2519744,58842,538
2521020,58842,561
2519838,58843,538
2521077,58843,561
2519789,58844,538
2521047,58844,561
2519844,58845,538
2521081,58845,561
2519833,58846,538
2521074,58846,561
2519742,58847,538
2521019,58847,561
2519849,58848,538
2521084,58848,561
2519772,58849,538
2521035,58849,561
2519857,58850,538
2521086,58850,561
2519817,58851,538
2521064,58851,561
2519749,58852,538
2521021,58852,561
2519825,58853,538
2521068,58853,561
2438807,58875,175
2444200,58875,204
2438847,58876,175
2444216,58876,204
2439025,58877,175
2444260,58877,204
2439149,58878,175
2444295,58878,204
2438743,58879,175
2444179,58879,204
2439096,58880,175
2444281,58880,204
2439026,58881,175
2444261,58881,204
2438674,58882,175
2444153,58882,204
2439066,58883,175
2444271,58883,204
2439595,58884,175
2444437,58884,204
2438834,58885,175
2444209,58885,204
2438922,58886,175
2444232,58886,204
2439596,58887,175
2444438,58887,204
2438545,58896,172
2438467,58897,172
2438346,58898,172
2437845,58900,172
2439766,58901,176
2438166,58902,172
2437931,58903,172
2437349,58905,169
2437665,58906,169
2437288,58907,169
2437648,58908,169
2435064,58909,159
2434777,58910,159
2434236,58911,159
2435932,58912,159
2437766,58913,172
2438378,58914,172
2438464,58915,172
2438603,58916,172
2438084,58917,172
2438356,58918,172
2437902,58919,172
2437930,58920,172
2438234,58921,172
2438325,58922,172
2439550,59015,175
2444424,59015,204
2439376,59016,175
2444366,59016,204
2439286,59017,175
2444339,59017,204
2439536,59018,175
2444418,59018,204
2438846,59019,175
2444213,59019,204
2439201,59020,175
2444309,59020,204
2432638,59021,157
2444297,59021,204
2433034,59022,157
2444360,59022,204
2433204,59023,157
2444389,59023,204
2432569,59024,157
2444293,59024,204
2436139,59025,161
2436242,59026,161
2436224,59027,161
2430163,59028,140
2429783,59029,140
2430735,59030,140
2430187,59031,140
2430139,59032,140
2430519,59033,140
2430488,59034,140
2429678,59035,140
2430366,59036,140
2429987,59037,140
2430589,59038,140
2457218,59039,259
2457800,59039,263
2457448,59040,259
2457839,59040,263
2457449,59041,259
2457840,59041,263
2457219,59042,259
2457801,59042,263
2458457,59042,266
2456956,59043,259
2457766,59043,263
2458183,59043,266
2458794,59044,266
2458439,59045,266
2458696,59046,266
2457971,59047,266
2457920,59048,266
2458197,59049,266
2458475,59050,266
2458810,59051,266
2458474,59052,266
2458356,59053,266
2458374,59054,266
2458226,59055,266
2458776,59056,266
2457666,59057,259
2457870,59057,263
2459294,59057,267
2457256,59058,259
2457814,59058,263
2459188,59058,267
2452675,59064,216
2429705,59066,140
2429917,59067,140
2429736,59071,140
2429784,59072,140
2430105,59073,140
2430383,59074,140
2434584,59082,159
2435426,59083,159
2435392,59084,159
2434348,59088,159
2456863,59180,259
2457754,59180,263
2459071,59180,267
2457238,59181,259
2457808,59181,263
2459184,59181,267
2457188,59182,259
2457793,59182,263
2459165,59182,267
2456722,59183,259
2457741,59183,263
2459039,59183,267
2457156,59184,259
2457788,59184,263
2459156,59184,267
2456976,59185,259
2457769,59185,263
2459104,59185,267
2457475,59186,259
2457843,59186,263
2459247,59186,267
2457220,59187,259
2457802,59187,263
2459177,59187,267
2457289,59188,259
2457818,59188,263
2459199,59188,267
2457510,59189,259
2457849,59189,263
2459259,59189,267
2457600,59190,259
2457862,59190,263
2459280,59190,267
2457669,59191,259
2457872,59191,263
2459297,59191,267
2457469,59192,259
2457842,59192,263
2459246,59192,267
2456977,59193,259
2457770,59193,263
2459105,59193,267
2456780,59194,259
2457750,59194,263
2459055,59194,267
2457217,59195,259
2457799,59195,263
2459175,59195,267
2456906,59196,259
2457758,59196,263
2459081,59196,267
2456975,59197,259
2457768,59197,263
2459103,59197,267
2457041,59198,259
2457776,59198,263
2459128,59198,267
2457656,59199,259
2457866,59199,263
2459289,59199,267
2456927,59200,259
2457764,59200,263
2459091,59200,267
2456735,59201,259
2457743,59201,263
2459042,59201,267
2459256,59202,267
2459209,59203,267
2459129,59204,267
2459236,59205,267
2459243,59206,267
2459265,59207,267
2459056,59208,267
2459176,59209,267
2456736,59210,259
2457744,59210,263
2459043,59210,267
2457498,59211,259
2457846,59211,263
2459257,59211,267
2457395,59212,259
2457833,59212,263
2457324,59213,259
2457823,59213,263
2457257,59214,259
2457815,59214,263
2457069,59215,259
2457778,59215,263
2456721,59216,259
2457740,59216,263
2457613,59217,259
2457863,59217,263
2457070,59218,259
2457779,59218,263
2457115,59219,259
2457783,59219,263
2459145,59219,267
2457134,59220,259
2457787,59220,263
2459152,59220,267
2430876,59222,147
2431274,59223,147
2337821,59224,16
2338647,59224,23
2337912,59225,16
2338772,59225,23
2338524,59226,23
2337875,59227,16
2338711,59227,23
2337860,59228,16
2338694,59228,23
2338072,59229,16
2430098,59230,140
2438186,59239,172
2437903,59240,172
2438053,59241,172
2438246,59242,172
2437979,59243,172
2438567,59244,172
2437785,59245,172
2430005,59259,140
2434997,59259,159
2429931,59260,140
2434884,59260,159
2430632,59261,140
2435959,59261,159
2430006,59262,140
2434998,59262,159
2429890,59263,140
2434793,59263,159
2430608,59264,140
2435933,59264,159
2430010,59265,140
2435001,59265,159
2430341,59266,140
2435549,59266,159
2429893,59267,140
2434798,59267,159
2457237,59345,259
2457807,59345,263
2459183,59345,267
2457255,59346,259
2457813,59346,263
2459187,59346,267
2457287,59347,259
2457816,59347,263
2459197,59347,267
2456779,59348,259
2457749,59348,263
2459054,59348,267
2457288,59349,259
2457817,59349,263
2459198,59349,267
2456720,59350,259
2457739,59350,263
2459038,59350,267
2457422,59351,259
2457835,59351,263
2459231,59351,267
2457668,59352,259
2457871,59352,263
2459296,59352,267
2457010,59353,259
2457774,59353,263
2459113,59353,267
2457323,59354,259
2457822,59354,263
2459213,59354,267
2457297,59355,259
2457819,59355,263
2459204,59355,267
2456719,59356,259
2457738,59356,263
2459036,59356,267
2457344,59357,259
2457826,59357,263
2459216,59357,267
2457362,59358,259
2457828,59358,263
2459218,59358,267
2456923,59359,259
2457763,59359,263
2459089,59359,267
2457009,59360,259
2457773,59360,263
2459111,59360,267
2457204,59361,259
2457797,59361,263
2459169,59361,267
2457430,59362,259
2457838,59362,263
2459233,59362,267
2457421,59363,259
2457834,59363,263
2459230,59363,267
2456915,59364,259
2457759,59364,263
2459085,59364,267
2457380,59365,259
2457831,59365,263
2459223,59365,267
2457599,59366,259
2457861,59366,263
2459279,59366,267
2456916,59367,259
2457760,59367,263
2459086,59367,267
2457254,59368,259
2457812,59368,263
2459186,59368,267
2457236,59369,259
2457806,59369,263
2459182,59369,267
2457205,59378,259
2459170,59378,267
2459064,59379,267
2457310,59380,259
2459208,59380,267
2457488,59381,259
2459249,59381,267
2456778,59382,259
2459052,59382,267
2457068,59383,259
2459132,59383,267
2429853,59384,140
2434744,59384,159
2430712,59385,140
2436065,59385,159
2430271,59386,140
2435427,59386,159
2429600,59387,140
2434337,59387,159
2430085,59388,140
2435123,59388,159
2430718,59389,140
2436072,59389,159
2430633,59390,140
2435961,59390,159
2430456,59391,140
2435721,59391,159
2437747,59397,172
2437799,59398,172
2437811,59401,172
2438218,59402,172
2438219,59403,172
2438085,59404,172
2437826,59405,172
2438316,59406,172
2438142,59407,172
2438317,59408,172
2438250,59409,172
2437934,59410,172
2437812,59411,172
2438573,59412,172
2438432,59413,172
2437872,59414,172
2438040,59415,172
2438069,59416,172
2437982,59417,172
2438555,59418,172
2437748,59419,172
2457040,59493,259
2459127,59493,267
2456734,59494,259
2459041,59494,267
2459100,59495,267
2459250,59496,267
2459032,59497,267
2459241,59498,267
2459255,59499,267
2459151,59500,267
2459211,59501,267
2459149,59502,267
2459123,59503,267
2437457,59504,169
2428031,59505,131
2440690,59505,188
2438654,59507,174
2438651,59508,174
2454179,59511,216
2427584,59512,131
2439751,59516,176
2439763,59517,176
2439739,59518,176
2436159,59519,161
2439744,59519,176
2436150,59520,161
2439740,59520,176
2436166,59521,161
2439750,59521,176
2439741,59526,176
2439774,59527,176
2439748,59528,176
2439773,59532,176
2439762,59533,176
2439742,59534,176
2427037,59535,131
2427987,59536,131
2428097,59537,131
2427218,59538,131
2430086,59542,140
2438452,59543,172
2437847,59544,172
2438167,59545,172
2438518,59546,172
2438302,59547,172
2437770,59548,172
2438290,59550,172
2429922,59551,140
2430087,59552,140
2430412,59553,140
2430404,59554,140
2430350,59555,140
2430074,59648,140
2430052,59649,140
2430131,59650,140
2429805,59651,140
2430190,59652,140
2430148,59653,140
2430034,59654,140
2430721,59655,140
2429696,59656,140
2430151,59657,140
2430214,59658,140
2430435,59660,140
2430133,59661,140
2430036,59662,140
2430167,59663,140
2430695,59664,140
2430205,59665,140
2430160,59666,140
2429859,59667,140
2429833,59668,140
2430282,59669,140
2430272,59670,140
2430564,59671,140
2430423,59673,140
2429622,59674,140
2429550,59675,140
2430694,59676,140
2429652,59677,140
2430469,59678,140
2430487,59679,140
2430433,59680,140
2429567,59684,140
2430257,59685,140
2430471,59686,140
2430459,59687,140
2430057,59688,140
2430068,59689,140
2430237,59690,140
2430150,59691,140
2430493,59692,140
2430193,59693,140
2429710,59694,140
2430238,59695,140
2430472,59696,140
2429637,59697,140
2429807,59698,140
2458102,59699,266
2458495,59700,266
2458997,59701,266
2458376,59702,266
2458258,59703,266
2458198,59704,266
2458281,59705,266
2458441,59706,266
2458141,59707,266
2458458,59708,266
2458199,59709,266
2458119,59710,266
2457937,59711,266
2458476,59712,266
2457877,59713,266
2457987,59714,266
2458259,59715,266
2458557,59716,266
2430012,59786,140
2429770,59787,140
2430234,59788,140
2430384,59789,140
2430470,59791,140
2430665,59792,140
2430318,59793,140
2430565,59794,140
2430293,59796,140
2430590,59797,140
2429935,59798,140
2429806,59799,140
2429621,59800,140
2430442,59801,140
2430000,59802,140
2429653,59803,140
2429293,59818,139
2434488,59818,159
2458719,59819,266
2458914,59820,266
2458849,59821,266
2458654,59822,266
2458150,59823,266
2458335,59824,266
2458717,59825,266
2458200,59826,266
2458984,59827,266
2458459,59828,266
2458061,59829,266
2458043,59830,266
2458201,59831,266
2458542,59832,266
2458525,59833,266
2458404,59834,266
2458983,59835,266
2458578,59836,266
2457952,59837,266
2458866,59838,266
2458697,59839,266
2458848,59840,266
2458042,59841,266
2458718,59842,266
2458511,59843,266
2458336,59844,266
2458405,59845,266
2458676,59846,266
2457911,59847,266
2458795,59848,266
2457936,59849,266
2458551,59850,266
2458613,59851,266
2429376,59924,139
2435034,59924,159
2429492,59925,139
2435883,59925,159
2429435,59926,139
2435518,59926,159
2429425,59927,139
2429496,59928,139
2429491,59929,139
2429509,59930,139
2429456,59931,139
2428282,59950,135
2439738,59951,176
2439753,59952,176
2439752,59953,176
2439769,59954,176
2457780,59958,263
2458777,59962,266
2458699,59963,266
2458440,59964,266
2459006,59965,266
2458577,59966,266
2456142,59967,265
2458927,59967,266
2458402,59968,266
2457935,59969,266
2458041,59970,266
2337914,59977,16
2338774,59977,23
2338937,59992,23
2338640,59993,23
2337866,59994,16
2338704,59994,23
2337973,59995,16
2338833,59995,23
2337965,59996,16
2338824,59996,23
2337861,59997,16
2338696,59997,23
2337877,59998,16
2338713,59998,23
2337997,59999,16
2338866,59999,23
2337839,60000,16
2338668,60000,23
2456165,60079,265
2458996,60079,266
2455895,60080,265
2458116,60080,266
2429985,60088,140
2429858,60089,140
2429986,60090,140
2429975,60091,140
2430331,60092,140
2430748,60093,140
2430164,60094,140
2430457,60095,140
2430505,60096,140
2430749,60097,140
2430106,60098,140
2429973,60118,140
2337773,60121,16
2338592,60121,23
2337804,60122,16
2338627,60122,23
2337879,60123,16
2338719,60123,23
2338083,60124,16
2338988,60124,23
2437525,60130,169
2430215,60131,140
2430348,60132,140
2430403,60133,140
2430551,60134,140
2430349,60135,140
2430563,60136,140
2430458,60137,140
2429549,60138,140
2456892,60139,259
2457623,60140,259
2456883,60141,259
2457071,60142,259
2457042,60143,259
2457177,60144,259
2457381,60145,259
2457136,60146,259
2457146,60147,259
2457281,60148,259
2457189,60149,259
2456818,60150,259
2456978,60151,259
2457093,60152,259
2457396,60153,259
2456781,60154,259
2457135,60155,259
2457011,60156,259
2456864,60293,259
2457530,60294,259
2456912,60295,259
2457116,60296,259
2457157,60297,259
2457624,60298,259
2457464,60299,259
2457511,60300,259
2457648,60301,259
2457531,60302,259
2457639,60303,259
2457363,60304,259
2456979,60305,259
2457638,60306,259
2457601,60307,259
2457311,60308,259
2456697,60309,259
2457258,60310,259
2458831,60311,266
2455838,60312,265
2457938,60312,266
2456050,60313,265
2458637,60313,266
2455995,60314,265
2458442,60314,266
2456046,60315,265
2458614,60315,266
2455967,60316,265
2458358,60316,266
2455900,60317,265
2458142,60317,266
2456060,60318,265
2458655,60318,266
2455839,60319,265
2457939,60319,266
2455885,60320,265
2458062,60320,266
2435124,60431,159
2430344,60432,140
2435882,60433,159
2430422,60434,140
2435220,60435,159
2430652,60436,140
2435772,60437,159
2429921,60438,140
2434238,60439,159
2456077,60440,265
2458716,60440,266
2455966,60441,265
2458357,60441,266
2456129,60442,265
2458865,60442,266
2329974,60452,443
2329976,60453,443
2436754,60454,163
2430316,60456,140
2436652,60457,163
2436607,60458,163
2437104,60459,163
2436790,60460,163
2436620,60461,163
2436947,60462,163
2437168,60464,168
2435576,60465,159
2438657,60466,174
2436982,60470,163
2436407,60471,163
2436378,60472,163
2329969,60473,443
2329971,60474,443
2329967,60475,443
2329951,60477,443
2436558,60480,163
2436870,60481,163
2436440,60482,163
2329963,60484,443
2430184,60565,140
2435960,60566,159
2430484,60567,140
2434780,60568,159
2429829,60569,140
2434434,60570,159
2430243,60571,140
2337991,60577,16
2338859,60577,23
2456027,60578,265
2337724,60612,16
2338102,60612,18
2338329,60612,22
2338533,60612,23
2337747,60613,16
2338108,60613,18
2338342,60613,22
2338561,60613,23
2337865,60614,16
2338124,60614,18
2338386,60614,22
2338703,60614,23
2329955,60615,443
2329950,60616,443
2338082,60617,16
2338987,60617,23
2337705,60618,16
2338510,60618,23
2430489,60622,140
2429693,60623,140
2435590,60630,159
2434457,60631,159
2435095,60632,159
2434847,60633,159
2437933,60634,172
2438237,60635,172
2329981,60646,443
2329980,60647,443
2517024,63489,503
2516564,63490,503
2518122,63491,503
2406264,64589,115
2421802,64589,119
2398145,64590,115
2418278,64590,119
2405512,64591,115
2421469,64591,119
2361942,64595,82
2361598,64596,82
2404386,64601,115
2460460,66545,276
2460091,68011,276
2460421,68194,276
2496265,68350,339
2503690,68350,341
2511055,68350,342
2370187,68945,87
2523740,69077,459
2435053,69083,159
2435962,69084,159
2434486,69085,159
2435520,69086,159
2522615,69369,459
2522728,69370,459
2437950,69396,172
2438468,69397,172
2438363,69398,172
2437907,69399,172
2438364,69400,172
2437813,69401,172
2438115,69402,172
2438326,69403,172
2362628,69529,82
2434266,70025,159
2434554,70026,159
2437787,70027,172
2438556,70028,172
2399648,70498,115
2517481,70837,503
2515198,70840,500
2516659,70840,503
2515486,70864,500
2516027,70865,500
2457745,70890,263
2430473,71010,140
2430673,71011,140
2430368,71012,140
2429552,71013,140
2430216,71020,140
2430612,71021,140
2430737,71022,140
2430507,71023,140
2430566,71028,140
2429923,71029,140
2430294,71030,140
2430258,71031,140
2515905,71034,500
2516424,71034,501
2517795,71034,503
2479242,71072,305
2479326,71073,305
2515509,71162,500
2517185,71162,503
2515885,71177,500
2517761,71177,503
2515489,71181,500
2517148,71181,503
2429834,71199,140
2429679,71200,140
