indref_id,drugind_id,ref_type,ref_id,ref_url
599791,144397,ClinicalTrials,NCT00945152,https://clinicaltrials.gov/search?term=NCT00945152
599792,47352,ClinicalTrials,"NCT00210899,NCT00228410,NCT00430937,NCT00772447,NCT02276482",https://clinicaltrials.gov/search?term=NCT00210899%20NCT00228410%20NCT00430937%20NCT00772447%20NCT02276482
599793,53284,ClinicalTrials,"NCT02618187,NCT03759041,NCT04968951,NCT05370885",https://clinicaltrials.gov/search?term=NCT02618187%20NCT03759041%20NCT04968951%20NCT05370885
599794,107993,ATC,J01XA01,https://www.whocc.no/atc_ddd_index/?code=J01XA01
599795,107993,ClinicalTrials,"NCT00423657,NCT00424190,NCT00945152,NCT01283581,NCT01811732,NCT01984684,NCT02426918,NCT04816968",https://clinicaltrials.gov/search?term=NCT00423657%20NCT00424190%20NCT00945152%20NCT01283581%20NCT01811732%20NCT01984684%20NCT02426918%20NCT04816968
599796,56942,ClinicalTrials,NCT02037295,https://clinicaltrials.gov/search?term=NCT02037295
599797,107994,ClinicalTrials,NCT03817125,https://clinicaltrials.gov/search?term=NCT03817125
599798,56943,ClinicalTrials,"NCT01252732,NCT01339091",https://clinicaltrials.gov/search?term=NCT01252732%20NCT01339091
599799,56944,ClinicalTrials,"NCT00037050,NCT00108433,NCT01191840,NCT01798537,NCT02208063,NCT04775953",https://clinicaltrials.gov/search?term=NCT00037050%20NCT00108433%20NCT01191840%20NCT01798537%20NCT02208063%20NCT04775953
599800,41014,ClinicalTrials,"NCT01252732,NCT01339091",https://clinicaltrials.gov/search?term=NCT01252732%20NCT01339091
599801,107995,ClinicalTrials,"NCT03546829,NCT05777603",https://clinicaltrials.gov/search?term=NCT03546829%20NCT05777603
599802,56945,ClinicalTrials,"NCT00428844,NCT01922011,NCT02099240,NCT02344511",https://clinicaltrials.gov/search?term=NCT00428844%20NCT01922011%20NCT02099240%20NCT02344511
599803,56946,ClinicalTrials,"NCT00050401,NCT01798537",https://clinicaltrials.gov/search?term=NCT00050401%20NCT01798537
599804,56947,ClinicalTrials,"NCT02504554,NCT04948814",https://clinicaltrials.gov/search?term=NCT02504554%20NCT04948814
599805,56948,ClinicalTrials,NCT03452189,https://clinicaltrials.gov/search?term=NCT03452189
599806,144398,ClinicalTrials,NCT05697965,https://clinicaltrials.gov/search?term=NCT05697965
599807,45180,ClinicalTrials,"NCT01085760,NCT01802073,NCT03710122",https://clinicaltrials.gov/search?term=NCT01085760%20NCT01802073%20NCT03710122
599808,56949,ClinicalTrials,NCT02641236,https://clinicaltrials.gov/search?term=NCT02641236
599809,144399,ClinicalTrials,NCT05625373,https://clinicaltrials.gov/search?term=NCT05625373
599810,56950,ClinicalTrials,"NCT00770341,NCT01792804,NCT01925066,NCT01975662",https://clinicaltrials.gov/search?term=NCT00770341%20NCT01792804%20NCT01925066%20NCT01975662
599811,137274,ClinicalTrials,NCT03673956,https://clinicaltrials.gov/search?term=NCT03673956
599812,117112,ClinicalTrials,NCT01925066,https://clinicaltrials.gov/search?term=NCT01925066
599813,107996,ClinicalTrials,NCT03685747,https://clinicaltrials.gov/search?term=NCT03685747
599814,107997,ClinicalTrials,"NCT01222702,NCT01226992,NCT01232595,NCT01597505,NCT01598311,NCT01983683,NCT01987895,NCT02092935,NCT02686645,NCT02743234,NCT02865616,NCT03030248,NCT03105479,NCT03462459,NCT03617445,NCT03796650,NCT03827447,NCT04138706,NCT04247542",https://clinicaltrials.gov/search?term=NCT01222702%20NCT01226992%20NCT01232595%20NCT01597505%20NCT01598311%20NCT01983683%20NCT01987895%20NCT02092935%20NCT02686645%20NCT02743234%20NCT02865616%20NCT03030248%20NCT03105479%20NCT03462459%20NCT03617445%20NCT03796650%20NCT03827447%20NCT04138706%20NCT04247542
599815,53408,ClinicalTrials,NCT02432807,https://clinicaltrials.gov/search?term=NCT02432807
599816,56951,ClinicalTrials,"NCT00269399,NCT00314951,NCT00384527,NCT02148601,NCT02179658,NCT02466698,NCT02774382,NCT02801656,NCT02857582,NCT05256693",https://clinicaltrials.gov/search?term=NCT00269399%20NCT00314951%20NCT00384527%20NCT02148601%20NCT02179658%20NCT02466698%20NCT02774382%20NCT02801656%20NCT02857582%20NCT05256693
599817,56952,ClinicalTrials,NCT02730962,https://clinicaltrials.gov/search?term=NCT02730962
599818,53132,ClinicalTrials,"NCT00107952,NCT00124020,NCT01570192",https://clinicaltrials.gov/search?term=NCT00107952%20NCT00124020%20NCT01570192
599819,53928,ClinicalTrials,"NCT01199783,NCT05076955",https://clinicaltrials.gov/search?term=NCT01199783%20NCT05076955
599820,133855,FDA,label/2021/213895s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/213895s000lbl.pdf
599821,56953,ClinicalTrials,"NCT00091819,NCT00107978,NCT00210899,NCT00442832",https://clinicaltrials.gov/search?term=NCT00091819%20NCT00107978%20NCT00210899%20NCT00442832
599822,56954,ClinicalTrials,NCT00543608,https://clinicaltrials.gov/search?term=NCT00543608
599823,117113,ATC,S01AA28,https://www.whocc.no/atc_ddd_index/?code=S01AA28
599824,107999,ClinicalTrials,NCT02663596,https://clinicaltrials.gov/search?term=NCT02663596
599825,108000,ClinicalTrials,"NCT00269399,NCT00314951,NCT03462459",https://clinicaltrials.gov/search?term=NCT00269399%20NCT00314951%20NCT03462459
599826,108000,FDA,label/2021/213895s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/213895s000lbl.pdf
599827,56955,ClinicalTrials,NCT02301221,https://clinicaltrials.gov/search?term=NCT02301221
599828,117114,ClinicalTrials,NCT03506347,https://clinicaltrials.gov/search?term=NCT03506347
599829,56956,ClinicalTrials,NCT02790996,https://clinicaltrials.gov/search?term=NCT02790996
599830,133856,FDA,label/2021/213895s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/213895s000lbl.pdf
599831,117115,ClinicalTrials,"NCT00695903,NCT00871104",https://clinicaltrials.gov/search?term=NCT00695903%20NCT00871104
599832,117115,FDA,label/2021/213895s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/213895s000lbl.pdf
599833,137275,ClinicalTrials,NCT04075526,https://clinicaltrials.gov/search?term=NCT04075526
599834,144400,ClinicalTrials,NCT05539729,https://clinicaltrials.gov/search?term=NCT05539729
599835,137276,ClinicalTrials,NCT01594827,https://clinicaltrials.gov/search?term=NCT01594827
599836,133857,FDA,label/2021/213895s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/213895s000lbl.pdf
599837,117116,ClinicalTrials,"NCT00037050,NCT00062647,NCT00108433,NCT03964493",https://clinicaltrials.gov/search?term=NCT00037050%20NCT00062647%20NCT00108433%20NCT03964493
599838,133858,FDA,label/2021/213895s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/213895s000lbl.pdf
599839,137277,ClinicalTrials,NCT01515020,https://clinicaltrials.gov/search?term=NCT01515020
599840,137278,ClinicalTrials,NCT04983901,https://clinicaltrials.gov/search?term=NCT04983901
599841,56957,ClinicalTrials,NCT01252732,https://clinicaltrials.gov/search?term=NCT01252732
599842,117117,ATC,A06AD12,https://www.whocc.no/atc_ddd_index/?code=A06AD12
599843,117117,FDA,label/2020/211281s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/211281s000lbl.pdf
599844,133859,DailyMed,579ef0af-4aaf-49b2-a5e4-fa6ea1e22cb6,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=579ef0af-4aaf-49b2-a5e4-fa6ea1e22cb6
599845,47850,ClinicalTrials,NCT00216060,https://clinicaltrials.gov/search?term=NCT00216060
599846,45965,ClinicalTrials,"NCT00092014,NCT00092040,NCT00247273,NCT00351091,NCT00353080,NCT00358176,NCT00541658,NCT00577421,NCT00666627,NCT01249261,NCT01806792",https://clinicaltrials.gov/search?term=NCT00092014%20NCT00092040%20NCT00247273%20NCT00351091%20NCT00353080%20NCT00358176%20NCT00541658%20NCT00577421%20NCT00666627%20NCT01249261%20NCT01806792
599847,43959,ClinicalTrials,"NCT00136058,NCT00138866,NCT00268632,NCT00345644,NCT00365456,NCT00503399,NCT00619957,NCT00699777,NCT00846196,NCT01611571",https://clinicaltrials.gov/search?term=NCT00136058%20NCT00138866%20NCT00268632%20NCT00345644%20NCT00365456%20NCT00503399%20NCT00619957%20NCT00699777%20NCT00846196%20NCT01611571
599848,46008,ClinicalTrials,NCT00577720,https://clinicaltrials.gov/search?term=NCT00577720
599849,52746,ATC,M05BA07,https://www.whocc.no/atc_ddd_index/?code=M05BA07
599850,56958,ClinicalTrials,"NCT00051636,NCT00103740",https://clinicaltrials.gov/search?term=NCT00051636%20NCT00103740
599851,108002,ClinicalTrials,NCT00266708,https://clinicaltrials.gov/search?term=NCT00266708
599852,127112,ClinicalTrials,NCT00150696,https://clinicaltrials.gov/search?term=NCT00150696
599853,47765,ClinicalTrials,"NCT00386360,NCT02186600",https://clinicaltrials.gov/search?term=NCT00386360%20NCT02186600
599854,117118,ClinicalTrials,NCT00343252,https://clinicaltrials.gov/search?term=NCT00343252
599855,137279,ClinicalTrials,NCT00445575,https://clinicaltrials.gov/search?term=NCT00445575
599856,117119,ClinicalTrials,NCT00426777,https://clinicaltrials.gov/search?term=NCT00426777
599857,117120,ClinicalTrials,NCT03861091,https://clinicaltrials.gov/search?term=NCT03861091
599858,133860,ClinicalTrials,NCT00672074,https://clinicaltrials.gov/search?term=NCT00672074
599859,56960,ClinicalTrials,NCT00001251,https://clinicaltrials.gov/search?term=NCT00001251
599860,56961,ClinicalTrials,NCT00001251,https://clinicaltrials.gov/search?term=NCT00001251
599861,56962,ClinicalTrials,NCT00001251,https://clinicaltrials.gov/search?term=NCT00001251
599862,117121,ClinicalTrials,NCT00031928,https://clinicaltrials.gov/search?term=NCT00031928
599863,117122,ClinicalTrials,NCT00062881,https://clinicaltrials.gov/search?term=NCT00062881
599864,117123,ATC,J01DC01,https://www.whocc.no/atc_ddd_index/?code=J01DC01
599865,56963,ClinicalTrials,NCT03269994,https://clinicaltrials.gov/search?term=NCT03269994
599866,56964,ClinicalTrials,NCT02099240,https://clinicaltrials.gov/search?term=NCT02099240
599867,56968,ClinicalTrials,NCT00005875,https://clinicaltrials.gov/search?term=NCT00005875
599868,56969,ClinicalTrials,NCT00113113,https://clinicaltrials.gov/search?term=NCT00113113
599869,56972,ClinicalTrials,"NCT00005869,NCT00005870,NCT00005871,NCT00113256",https://clinicaltrials.gov/search?term=NCT00005869%20NCT00005870%20NCT00005871%20NCT00113256
599870,117124,ClinicalTrials,NCT00005826,https://clinicaltrials.gov/search?term=NCT00005826
599871,56975,ClinicalTrials,NCT00005877,https://clinicaltrials.gov/search?term=NCT00005877
599872,117125,ClinicalTrials,NCT00006026,https://clinicaltrials.gov/search?term=NCT00006026
599873,117126,ClinicalTrials,NCT00006267,https://clinicaltrials.gov/search?term=NCT00006267
599874,117127,ClinicalTrials,NCT00006026,https://clinicaltrials.gov/search?term=NCT00006026
599875,117128,ClinicalTrials,NCT00005873,https://clinicaltrials.gov/search?term=NCT00005873
599876,117129,ClinicalTrials,"NCT00006230,NCT00006267",https://clinicaltrials.gov/search?term=NCT00006230%20NCT00006267
599877,117130,ClinicalTrials,"NCT00005872,NCT00006082",https://clinicaltrials.gov/search?term=NCT00005872%20NCT00006082
599878,117131,ClinicalTrials,NCT00249990,https://clinicaltrials.gov/search?term=NCT00249990
599879,56976,ClinicalTrials,NCT00490009,https://clinicaltrials.gov/search?term=NCT00490009
599880,137280,ClinicalTrials,NCT03332667,https://clinicaltrials.gov/search?term=NCT03332667
599881,52374,ClinicalTrials,NCT00379535,https://clinicaltrials.gov/search?term=NCT00379535
599882,117132,ATC,S01XA04,https://www.whocc.no/atc_ddd_index/?code=S01XA04
599883,117133,ClinicalTrials,NCT04080505,https://clinicaltrials.gov/search?term=NCT04080505
599884,73235,DailyMed,3c2df670-f894-48e5-b08a-6ad5d293429b,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3c2df670-f894-48e5-b08a-6ad5d293429b
599885,56978,ClinicalTrials,NCT00490490,https://clinicaltrials.gov/search?term=NCT00490490
599886,133861,ClinicalTrials,NCT04856488,https://clinicaltrials.gov/search?term=NCT04856488
599887,108004,ClinicalTrials,"NCT03679780,NCT03680573",https://clinicaltrials.gov/search?term=NCT03679780%20NCT03680573
599888,133862,DailyMed,01841345-bed3-458f-8e99-911fbd286512,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=01841345-bed3-458f-8e99-911fbd286512
599889,23583,ClinicalTrials,NCT00093912,https://clinicaltrials.gov/search?term=NCT00093912
599890,56979,ClinicalTrials,NCT02560805,https://clinicaltrials.gov/search?term=NCT02560805
599891,56980,ClinicalTrials,NCT03446612,https://clinicaltrials.gov/search?term=NCT03446612
599892,108005,ClinicalTrials,NCT01747174,https://clinicaltrials.gov/search?term=NCT01747174
599893,52650,ClinicalTrials,"NCT00690534,NCT00891696",https://clinicaltrials.gov/search?term=NCT00690534%20NCT00891696
599894,51773,ClinicalTrials,NCT00945256,https://clinicaltrials.gov/search?term=NCT00945256
599895,137282,ClinicalTrials,"NCT01548612,NCT02164981,NCT02176044",https://clinicaltrials.gov/search?term=NCT01548612%20NCT02164981%20NCT02176044
599896,56981,ClinicalTrials,NCT00580905,https://clinicaltrials.gov/search?term=NCT00580905
599897,133863,DailyMed,01841345-bed3-458f-8e99-911fbd286512,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=01841345-bed3-458f-8e99-911fbd286512
599898,133863,DailyMed,5acf0836-93ff-4064-b888-3f560e8a558d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5acf0836-93ff-4064-b888-3f560e8a558d
599899,144401,FDA,label/2022/215910s000lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/215910s000lbl.pdf
599900,56982,ClinicalTrials,NCT02503865,https://clinicaltrials.gov/search?term=NCT02503865
599901,48626,ClinicalTrials,NCT02432209,https://clinicaltrials.gov/search?term=NCT02432209
599902,23623,ClinicalTrials,NCT00704912,https://clinicaltrials.gov/search?term=NCT00704912
599903,24733,DailyMed,6240792b-9224-2d10-e053-2a91aa0a2c3e,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6240792b-9224-2d10-e053-2a91aa0a2c3e
599904,24733,ATC,A08AB01,https://www.whocc.no/atc_ddd_index/?code=A08AB01
599905,24733,EMA,EMEA/H/C/000854,https://www.ema.europa.eu/en/medicines/human/EPAR/alli
599906,24733,ClinicalTrials,"NCT00001723,NCT00115063,NCT00212199,NCT00422058,NCT00752726,NCT00940628,NCT01003483,NCT01035333,NCT01126970,NCT01550926,NCT01755676,NCT02706067,NCT04521751,NCT05579249",https://clinicaltrials.gov/search?term=NCT00001723%20NCT00115063%20NCT00212199%20NCT00422058%20NCT00752726%20NCT00940628%20NCT01003483%20NCT01035333%20NCT01126970%20NCT01550926%20NCT01755676%20NCT02706067%20NCT04521751%20NCT05579249
599907,28313,ClinicalTrials,NCT01675154,https://clinicaltrials.gov/search?term=NCT01675154
599908,73136,DailyMed,e83b2dd3-a9a0-40bc-ade4-6cd4db433b06,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e83b2dd3-a9a0-40bc-ade4-6cd4db433b06
599909,73216,DailyMed,5e273c62-e582-4a40-90aa-c7c723cbcdf1,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5e273c62-e582-4a40-90aa-c7c723cbcdf1
599910,56984,ClinicalTrials,"NCT01066689,NCT01350882",https://clinicaltrials.gov/search?term=NCT01066689%20NCT01350882
599911,56985,ClinicalTrials,NCT01505088,https://clinicaltrials.gov/search?term=NCT01505088
599912,52300,ClinicalTrials,NCT01129856,https://clinicaltrials.gov/search?term=NCT01129856
599913,117134,ClinicalTrials,NCT04284657,https://clinicaltrials.gov/search?term=NCT04284657
599914,137283,ClinicalTrials,NCT05188339,https://clinicaltrials.gov/search?term=NCT05188339
599915,137284,ClinicalTrials,NCT01602068,https://clinicaltrials.gov/search?term=NCT01602068
599916,137285,ClinicalTrials,NCT05067270,https://clinicaltrials.gov/search?term=NCT05067270
599917,137286,ClinicalTrials,NCT01421160,https://clinicaltrials.gov/search?term=NCT01421160
599918,137287,ClinicalTrials,NCT00645879,https://clinicaltrials.gov/search?term=NCT00645879
599919,117135,ATC,P01CB02,https://www.whocc.no/atc_ddd_index/?code=P01CB02
599920,52852,ClinicalTrials,NCT01009502,https://clinicaltrials.gov/search?term=NCT01009502
599921,53243,ClinicalTrials,NCT00996463,https://clinicaltrials.gov/search?term=NCT00996463
599922,56988,ClinicalTrials,NCT00498979,https://clinicaltrials.gov/search?term=NCT00498979
599923,53643,ClinicalTrials,"NCT00657618,NCT00662012,NCT05708625",https://clinicaltrials.gov/search?term=NCT00657618%20NCT00662012%20NCT05708625
599924,53643,ATC,P01CB02,https://www.whocc.no/atc_ddd_index/?code=P01CB02
599925,54538,ClinicalTrials,"NCT00255567,NCT03129646",https://clinicaltrials.gov/search?term=NCT00255567%20NCT03129646
599926,53378,ClinicalTrials,"NCT00884377,NCT01011309",https://clinicaltrials.gov/search?term=NCT00884377%20NCT01011309
599927,144402,ClinicalTrials,"NCT00311558,NCT00629200,NCT01479309",https://clinicaltrials.gov/search?term=NCT00311558%20NCT00629200%20NCT01479309
599928,133864,DailyMed,f073b58e-56d6-4c8d-a2ce-b37719402d77,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f073b58e-56d6-4c8d-a2ce-b37719402d77
599929,56991,ClinicalTrials,NCT01196416,https://clinicaltrials.gov/search?term=NCT01196416
599930,56992,ClinicalTrials,"NCT00002462,NCT00002714,NCT00003262,NCT00003421,NCT00004010,NCT00005584,NCT00006455,NCT00025064,NCT00041210,NCT00049595,NCT00059839,NCT00079105,NCT00379041,NCT00398554,NCT00678327,NCT00822120,NCT01088750,NCT01132807,NCT01404936",https://clinicaltrials.gov/search?term=NCT00002462%20NCT00002714%20NCT00003262%20NCT00003421%20NCT00004010%20NCT00005584%20NCT00006455%20NCT00025064%20NCT00041210%20NCT00049595%20NCT00059839%20NCT00079105%20NCT00379041%20NCT00398554%20NCT00678327%20NCT00822120%20NCT01088750%20NCT01132807%20NCT01404936
599931,56992,DailyMed,f073b58e-56d6-4c8d-a2ce-b37719402d77,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f073b58e-56d6-4c8d-a2ce-b37719402d77
599932,56993,ClinicalTrials,NCT00030459,https://clinicaltrials.gov/search?term=NCT00030459
599933,56995,ClinicalTrials,NCT00061893,https://clinicaltrials.gov/search?term=NCT00061893
599934,56996,ClinicalTrials,NCT00505635,https://clinicaltrials.gov/search?term=NCT00505635
599935,133865,DailyMed,f073b58e-56d6-4c8d-a2ce-b37719402d77,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f073b58e-56d6-4c8d-a2ce-b37719402d77
599936,117136,ClinicalTrials,NCT00002566,https://clinicaltrials.gov/search?term=NCT00002566
599937,133866,ClinicalTrials,NCT00003019,https://clinicaltrials.gov/search?term=NCT00003019
599938,117137,ClinicalTrials,"NCT00002919,NCT00003640,NCT00003701,NCT00014274,NCT00506155,NCT01812369",https://clinicaltrials.gov/search?term=NCT00002919%20NCT00003640%20NCT00003701%20NCT00014274%20NCT00506155%20NCT01812369
599939,133867,DailyMed,f073b58e-56d6-4c8d-a2ce-b37719402d77,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f073b58e-56d6-4c8d-a2ce-b37719402d77
599940,117138,ClinicalTrials,NCT00003181,https://clinicaltrials.gov/search?term=NCT00003181
599941,117139,ClinicalTrials,NCT00003209,https://clinicaltrials.gov/search?term=NCT00003209
599942,127113,ClinicalTrials,NCT00274950,https://clinicaltrials.gov/search?term=NCT00274950
599943,117140,ClinicalTrials,NCT00014274,https://clinicaltrials.gov/search?term=NCT00014274
599944,137288,ClinicalTrials,"NCT00028756,NCT04383743",https://clinicaltrials.gov/search?term=NCT00028756%20NCT04383743
599945,127114,ClinicalTrials,NCT00274950,https://clinicaltrials.gov/search?term=NCT00274950
599946,117142,ClinicalTrials,NCT00030654,https://clinicaltrials.gov/search?term=NCT00030654
599947,117143,ClinicalTrials,"NCT00002823,NCT00002887,NCT00003159,NCT00003240,NCT00004209,NCT00004887,NCT00006212",https://clinicaltrials.gov/search?term=NCT00002823%20NCT00002887%20NCT00003159%20NCT00003240%20NCT00004209%20NCT00004887%20NCT00006212
599948,117144,ClinicalTrials,"NCT03226249,NCT03907488,NCT05675410",https://clinicaltrials.gov/search?term=NCT03226249%20NCT03907488%20NCT05675410
599949,57003,ClinicalTrials,NCT00920153,https://clinicaltrials.gov/search?term=NCT00920153
599950,42531,ATC,L01XX16,https://www.whocc.no/atc_ddd_index/?code=L01XX16
599951,144403,ClinicalTrials,NCT05766605,https://clinicaltrials.gov/search?term=NCT05766605
599952,108006,ClinicalTrials,"NCT03823079,NCT04582981",https://clinicaltrials.gov/search?term=NCT03823079%20NCT04582981
599953,57006,ClinicalTrials,"NCT00004254,NCT00004920",https://clinicaltrials.gov/search?term=NCT00004254%20NCT00004920
599954,50184,ATC,L01BA03,https://www.whocc.no/atc_ddd_index/?code=L01BA03
599955,50184,ClinicalTrials,"NCT00001341,NCT00002902,NCT00003109",https://clinicaltrials.gov/search?term=NCT00001341%20NCT00002902%20NCT00003109
599956,57007,ClinicalTrials,NCT02485548,https://clinicaltrials.gov/search?term=NCT02485548
599957,127115,ClinicalTrials,NCT04581876,https://clinicaltrials.gov/search?term=NCT04581876
599958,137289,ClinicalTrials,NCT05426811,https://clinicaltrials.gov/search?term=NCT05426811
599959,57009,ClinicalTrials,NCT02562599,https://clinicaltrials.gov/search?term=NCT02562599
599960,57010,ClinicalTrials,NCT03126071,https://clinicaltrials.gov/search?term=NCT03126071
599961,108007,ClinicalTrials,NCT03585530,https://clinicaltrials.gov/search?term=NCT03585530
599962,137290,ClinicalTrials,NCT05148143,https://clinicaltrials.gov/search?term=NCT05148143
599963,57011,ClinicalTrials,"NCT00590278,NCT01481545,NCT02992886",https://clinicaltrials.gov/search?term=NCT00590278%20NCT01481545%20NCT02992886
599964,57012,ClinicalTrials,"NCT00002828,NCT00002893,NCT00234429,NCT02376452,NCT03053167,NCT03344614,NCT03813641,NCT04241731,NCT04761185,NCT05435313",https://clinicaltrials.gov/search?term=NCT00002828%20NCT00002893%20NCT00234429%20NCT02376452%20NCT03053167%20NCT03344614%20NCT03813641%20NCT04241731%20NCT04761185%20NCT05435313
599965,117145,ClinicalTrials,NCT00003528,https://clinicaltrials.gov/search?term=NCT00003528
599966,117146,ClinicalTrials,"NCT01836120,NCT02072317,NCT03392103",https://clinicaltrials.gov/search?term=NCT01836120%20NCT02072317%20NCT03392103
599967,144404,ClinicalTrials,NCT05701436,https://clinicaltrials.gov/search?term=NCT05701436
599968,117147,ClinicalTrials,NCT01732380,https://clinicaltrials.gov/search?term=NCT01732380
599969,117148,ATC,C05CA01,https://www.whocc.no/atc_ddd_index/?code=C05CA01
599970,117148,ATC,C05CA51,https://www.whocc.no/atc_ddd_index/?code=C05CA51
599971,117149,ClinicalTrials,NCT01705652,https://clinicaltrials.gov/search?term=NCT01705652
599972,108008,ATC,J01FF02,https://www.whocc.no/atc_ddd_index/?code=J01FF02
599973,108008,ClinicalTrials,NCT01058824,https://clinicaltrials.gov/search?term=NCT01058824
599974,57015,ClinicalTrials,NCT02099240,https://clinicaltrials.gov/search?term=NCT02099240
599975,144405,FDA,label/2021/214962Orig2lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/214962Orig2lbl.pdf
599976,108009,ClinicalTrials,NCT01427738,https://clinicaltrials.gov/search?term=NCT01427738
599977,108010,ClinicalTrials,NCT00002742,https://clinicaltrials.gov/search?term=NCT00002742
599978,108011,DailyMed,92ab6d9a-f639-226a-e053-2a95a90a731f,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=92ab6d9a-f639-226a-e053-2a95a90a731f
599979,108011,ClinicalTrials,"NCT00002742,NCT02186145,NCT04532060",https://clinicaltrials.gov/search?term=NCT00002742%20NCT02186145%20NCT04532060
599980,108011,DailyMed,bdb80797-20c8-4fbc-8ef8-b85d6aebdce5,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bdb80797-20c8-4fbc-8ef8-b85d6aebdce5
599981,108012,ClinicalTrials,NCT00002742,https://clinicaltrials.gov/search?term=NCT00002742
599982,108014,ClinicalTrials,"NCT00002097,NCT00002313",https://clinicaltrials.gov/search?term=NCT00002097%20NCT00002313
599983,108015,ClinicalTrials,NCT00002742,https://clinicaltrials.gov/search?term=NCT00002742
599984,117150,ClinicalTrials,NCT00002742,https://clinicaltrials.gov/search?term=NCT00002742
599985,108016,ClinicalTrials,NCT01798537,https://clinicaltrials.gov/search?term=NCT01798537
599986,108017,ClinicalTrials,NCT00078559,https://clinicaltrials.gov/search?term=NCT00078559
599987,108018,ClinicalTrials,NCT01798537,https://clinicaltrials.gov/search?term=NCT01798537
599988,133868,ClinicalTrials,NCT04837664,https://clinicaltrials.gov/search?term=NCT04837664
599989,127116,ClinicalTrials,NCT04550546,https://clinicaltrials.gov/search?term=NCT04550546
599990,108019,ClinicalTrials,NCT02186145,https://clinicaltrials.gov/search?term=NCT02186145
599991,108020,ClinicalTrials,"NCT00001812,NCT00128323",https://clinicaltrials.gov/search?term=NCT00001812%20NCT00128323
599992,108021,ClinicalTrials,NCT00674999,https://clinicaltrials.gov/search?term=NCT00674999
599993,108022,ClinicalTrials,NCT00001812,https://clinicaltrials.gov/search?term=NCT00001812
599994,108023,ClinicalTrials,NCT01198223,https://clinicaltrials.gov/search?term=NCT01198223
599995,108024,ClinicalTrials,NCT00845819,https://clinicaltrials.gov/search?term=NCT00845819
599996,133869,DailyMed,01c469b3-ec10-452c-8c02-3e7d22e40297,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=01c469b3-ec10-452c-8c02-3e7d22e40297
599997,133869,ClinicalTrials,NCT01495039,https://clinicaltrials.gov/search?term=NCT01495039
599998,117151,ClinicalTrials,NCT03862079,https://clinicaltrials.gov/search?term=NCT03862079
599999,25083,ClinicalTrials,"NCT01351025,NCT03709355",https://clinicaltrials.gov/search?term=NCT01351025%20NCT03709355
600000,26402,ClinicalTrials,"NCT00409773,NCT00654485,NCT00666029,NCT01785615",https://clinicaltrials.gov/search?term=NCT00409773%20NCT00654485%20NCT00666029%20NCT01785615
600001,108025,ClinicalTrials,NCT04026230,https://clinicaltrials.gov/search?term=NCT04026230
600002,133870,ClinicalTrials,NCT03560882,https://clinicaltrials.gov/search?term=NCT03560882
600003,108026,ClinicalTrials,NCT03560882,https://clinicaltrials.gov/search?term=NCT03560882
600004,127117,ClinicalTrials,NCT00252967,https://clinicaltrials.gov/search?term=NCT00252967
600005,144406,ClinicalTrials,NCT05792293,https://clinicaltrials.gov/search?term=NCT05792293
600006,26401,ClinicalTrials,"NCT00343655,NCT00770575,NCT01057537,NCT01245608,NCT01271985,NCT03459560,NCT03837925",https://clinicaltrials.gov/search?term=NCT00343655%20NCT00770575%20NCT01057537%20NCT01245608%20NCT01271985%20NCT03459560%20NCT03837925
600007,25795,ClinicalTrials,NCT01605344,https://clinicaltrials.gov/search?term=NCT01605344
600008,72984,DailyMed,00966aac-118a-4ee5-9230-a53a3ce5142e,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=00966aac-118a-4ee5-9230-a53a3ce5142e
